"Date Opened","Time Opened","Opening Price","Legs","Premium","Closing Price","Date Closed","Time Closed","Avg. Closing Cost","Reason For Close","P/L","P/L %","No. of Contracts","Funds at Close","Margin Req.","Strategy","Opening Commissions + Fees","Closing Commissions + Fees","Opening Short/Long Ratio","Closing Short/Long Ratio","Opening VIX","Closing VIX","Gap","Movement","Max Profit","Max Loss"
"2025-04-16","09:32:00",5346.67,"2 Apr 16 5225 P STO 3.45 | 4 Apr 16 5445 C STO 3.20 | 2 Apr 16 5125 P BTO 0.65 | 4 Apr 16 5495 C BTO 0.85",740,5228.67,"2025-04-16","15:12:00",1220,"Stop Loss",-988.8,-66.8108108108108,2,1114435.2,18520,"",14.4,14.4,4.191,32.714,31.38,34.38,-60.88,10.92,79.73,-70.95
"2025-04-11","13:41:00",5356.46,"2 Apr 11 5215 P STO 3.45 | 4 Apr 11 5490 C STO 2.90 | 2 Apr 11 5115 P BTO 1.10 | 4 Apr 11 5540 C BTO 1.15",575,5367.68,"2025-04-11","15:45:00",25,"Exited at Specified Time",1071.2,93.14782608695653,2,1115424,18850,"",14.4,14.4,2.721,1,39.8,36.93,-12.49,100.9,99.13,-6.96
"2025-04-02","13:15:00",5691.23,"2 Apr 2 5645 P STO 3.45 | 4 Apr 2 5725 C STO 3.10 | 2 Apr 2 5545 P BTO 0.30 | 4 Apr 2 5775 C BTO 0.15",895,5643.01,"2025-04-02","14:24:00",1375,"Stop Loss",-988.8,-55.240223463687144,2,1114352.8,18210,"",14.4,14.4,16.083,28.5,20.85,22.12,-52.31,110.47,29.61,-54.19
"2025-04-02","12:51:00",5678.86,"2 Apr 2 5630 P STO 3.30 | 4 Apr 2 5715 C STO 3.35 | 2 Apr 2 5530 P BTO 0.15 | 4 Apr 2 5765 C BTO 0.15",945,5694.82,"2025-04-02","13:13:00",1425,"Stop Loss",-988.8,-52.317460317460316,2,1115341.6,18110,"",14.4,14.4,22.222,19.4,21.03,20.77,-52.31,98.1,11.11,-56.08
"2025-03-27","10:41:00",5726.29,"2 Mar 27 5685 P STO 3.25 | 4 Mar 27 5760 C STO 2.70 | 2 Mar 27 5585 P BTO 0.15 | 4 Mar 27 5810 C BTO 0.15",810,5710.42,"2025-03-27","15:45:00",30,"Exited at Specified Time",1531.2,94.51851851851852,2,1116330.4,18380,"",14.4,14.4,19.222,1.667,18.05,18.42,-16.56,30.65,98.77,-24.69
"2025-03-27","09:32:00",5693.63,"2 Mar 27 5635 P STO 3.45 | 4 Mar 27 5740 C STO 3.15 | 2 Mar 27 5535 P BTO 0.15 | 4 Mar 27 5790 C BTO 0.25",900,5727.36,"2025-03-27","10:39:00",1380,"Stop Loss",-988.8,-54.93333333333334,2,1114799.2,18200,"",14.4,14.4,15,15.136,18.67,18.02,-16.56,-2.01,18.89,-77.78
"2025-03-26","13:36:00",5704.52,"2 Mar 26 5680 P STO 3.15 | 4 Mar 26 5730 C STO 2.60 | 2 Mar 26 5580 P BTO 0.05 | 4 Mar 26 5780 C BTO 0.15",790,5706.75,"2025-03-26","15:45:00",60,"Exited at Specified Time",1431.2,90.58227848101265,2,1115788,18420,"",14.4,14.4,23.857,3.667,19.01,18.59,-4.99,-67.14,94.94,-5.7
"2025-03-26","11:55:00",5733.72,"2 Mar 26 5710 P STO 3.75 | 4 Mar 26 5755 C STO 3.35 | 2 Mar 26 5610 P BTO 0.10 | 4 Mar 26 5805 C BTO 0.20",985,5704.84,"2025-03-26","13:34:00",1465,"Stop Loss",-988.8,-50.192893401015226,2,1114356.8,18030,"",14.4,14.4,20.9,57.6,18.02,18.99,-4.99,-37.94,13.2,-45.69
"2025-03-26","09:32:00",5774.21,"2 Mar 26 5740 P STO 3.45 | 4 Mar 26 5805 C STO 2.70 | 2 Mar 26 5640 P BTO 0.10 | 4 Mar 26 5855 C BTO 0.10",845,5732.89,"2025-03-26","11:53:00",1325,"Stop Loss",-988.8,-58.50887573964497,2,1115345.6,18310,"",14.4,14.4,29.5,48.333,17.18,18.03,-4.99,2.55,49.7,-83.43
"2025-03-21","09:34:00",5619.75,"2 Mar 21 5540 P STO 3.35 | 4 Mar 21 5705 C STO 2.95 | 2 Mar 21 5440 P BTO 0.15 | 4 Mar 21 5755 C BTO 0.50",800,5645.47,"2025-03-21","15:45:00",25,"Exited at Specified Time",1521.2,95.075,2,1116334.4,18400,"",14.4,14.4,8.043,1,20.75,19.65,-32.16,-10.98,99.38,0
"2025-03-20","10:03:00",5687.18,"2 Mar 20 5625 P STO 3.55 | 4 Mar 20 5735 C STO 2.75 | 2 Mar 20 5525 P BTO 0.20 | 4 Mar 20 5785 C BTO 0.15",845,5664.03,"2025-03-20","15:45:00",25,"Exited at Specified Time",1611.2,95.33727810650888,2,1114813.2,18310,"",14.4,14.4,18.1,1.333,19.7,19.9,-28.37,40.26,99.41,-40.83
"2025-03-20","09:32:00",5637.85,"2 Mar 20 5560 P STO 3.45 | 4 Mar 20 5710 C STO 2.75 | 2 Mar 20 5460 P BTO 0.20 | 4 Mar 20 5760 C BTO 0.30",805,5682.34,"2025-03-20","10:01:00",1285,"Stop Loss",-988.8,-61.41614906832298,2,1113202,18390,"",14.4,14.4,11.188,12.955,20.9,19.67,-28.37,-9.07,0.62,-65.84
"2025-03-17","14:14:00",5690.48,"2 Mar 17 5675 P STO 3.15 | 4 Mar 17 5705 C STO 3.15 | 2 Mar 17 5575 P BTO 0.10 | 4 Mar 17 5755 C BTO 0.10",905,5695.34,"2025-03-17","15:45:00",210,"Exited at Specified Time",1361.2,75.20441988950276,2,1114190.8,18190,"",14.4,14.4,31.5,13.667,20.43,20.44,-3.34,54.88,82.32,-32.04
"2025-03-17","13:41:00",5675.33,"2 Mar 17 5660 P STO 3.90 | 4 Mar 17 5690 C STO 3.15 | 2 Mar 17 5560 P BTO 0.10 | 4 Mar 17 5740 C BTO 0.10",980,5685.73,"2025-03-17","14:12:00",1460,"Stop Loss",-988.8,-50.44897959183673,2,1112829.6,18040,"",14.4,14.4,34,35.875,20.52,20.44,-3.34,39.73,10.71,-45.92
"2025-02-21","09:32:00",6109.41,"2 Feb 21 6075 P STO 3.20 | 4 Feb 21 6135 C STO 3.40 | 2 Feb 21 5975 P BTO 0.20 | 4 Feb 21 6185 C BTO 0.15",940,6071.91,"2025-02-21","10:45:00",1420,"Stop Loss",-988.8,-52.59574468085106,2,1113818.4,18120,"",14.4,14.4,20,32.111,15.63,16.24,-3.42,-4.69,31.38,-51.06
"2025-02-20","10:04:00",6095.74,"2 Feb 20 6055 P STO 3.25 | 4 Feb 20 6130 C STO 2.80 | 2 Feb 20 5955 P BTO 0.35 | 4 Feb 20 6180 C BTO 0.10",820,6113.64,"2025-02-20","15:45:00",50,"Exited at Specified Time",1511.2,92.14634146341464,2,1114807.2,18360,"",14.4,14.4,16.091,3,16.25,15.57,-9.65,-38.76,97.56,-0.61
"2025-02-20","09:56:00",6108.1,"2 Feb 20 6080 P STO 3.45 | 4 Feb 20 6135 C STO 2.80 | 2 Feb 20 5980 P BTO 0.20 | 4 Feb 20 6185 C BTO 0.10",855,6088.97,"2025-02-20","10:02:00",1335,"Stop Loss",-988.8,-57.82456140350877,2,1113296,18290,"",14.4,14.4,22.625,17.5,15.89,16.54,-9.65,-26.4,0,-81.87
"2025-02-20","09:32:00",6129.49,"2 Feb 20 6110 P STO 3.25 | 4 Feb 20 6145 C STO 3.40 | 2 Feb 20 6010 P BTO 0.15 | 4 Feb 20 6195 C BTO 0.10",960,6107.15,"2025-02-20","09:54:00",1440,"Stop Loss",-988.8,-51.5,2,1114284.8,18080,"",14.4,14.4,28.714,29.4,15.53,15.9,-9.65,-5.01,16.15,-65.1
"2025-02-19","12:06:00",6133.88,"2 Feb 19 6125 P STO 3.95 | 4 Feb 19 6145 C STO 2.35 | 2 Feb 19 6025 P BTO 0.15 | 4 Feb 19 6195 C BTO 0.05",830,6139,"2025-02-19","15:45:00",240,"Exited at Specified Time",1151.2,69.34939759036145,2,1115273.6,18340,"",14.4,14.4,34.6,15.667,15.56,15.23,-11.82,16.12,73.49,-31.33
"2025-02-19","09:32:00",6115.98,"2 Feb 19 6090 P STO 3.35 | 4 Feb 19 6135 C STO 2.95 | 2 Feb 19 5990 P BTO 0.15 | 4 Feb 19 6185 C BTO 0.10",880,6134.57,"2025-02-19","12:04:00",1360,"Stop Loss",-988.8,-56.18181818181818,2,1114122.4,18240,"",14.4,14.4,26.429,45.333,15.9,15.56,-11.82,-1.78,55.11,-51.14
"2025-02-18","09:32:00",6121.05,"2 Feb 18 6090 P STO 3.65 | 4 Feb 18 6145 C STO 2.95 | 2 Feb 18 5990 P BTO 0.20 | 4 Feb 18 6195 C BTO 0.10",905,6112.89,"2025-02-18","15:45:00",25,"Exited at Specified Time",1731.2,95.64640883977901,2,1115111.2,18190,"",14.4,14.4,23.875,1,15.82,15.6,6.97,-0.55,99.45,0
"2025-02-14","09:32:00",6117.44,"2 Feb 14 6080 P STO 3.65 | 4 Feb 14 6140 C STO 3.35 | 2 Feb 14 5980 P BTO 0.20 | 4 Feb 14 6190 C BTO 0.10",985,6113.46,"2025-02-14","15:45:00",25,"Exited at Specified Time",1891.2,96.00000000000001,2,1113380,18030,"",14.4,14.4,25.875,1,15.05,14.82,0.45,1.92,99.49,-4.06
"2025-02-12","13:03:00",6060.25,"2 Feb 12 6050 P STO 3.80 | 4 Feb 12 6070 C STO 3.05 | 2 Feb 12 5950 P BTO 0.15 | 4 Feb 12 6120 C BTO 0.05",955,6045.53,"2025-02-12","15:45:00",565,"Exited at Specified Time",751.2,39.32984293193718,2,1111488.8,18090,"",14.4,14.4,39.6,37.333,15.69,15.99,-43.42,35.17,82.2,0
"2025-02-12","11:59:00",6051.7,"2 Feb 12 6035 P STO 3.85 | 4 Feb 12 6065 C STO 2.95 | 2 Feb 12 5935 P BTO 0.15 | 4 Feb 12 6115 C BTO 0.05",940,6062.84,"2025-02-12","13:01:00",1420,"Stop Loss",-988.8,-52.59574468085106,2,1110737.6,18120,"",14.4,14.4,39,46.167,15.83,15.65,-43.42,26.62,17.02,-48.94
"2025-02-11","09:32:00",6047.38,"2 Feb 11 6010 P STO 3.55 | 4 Feb 11 6075 C STO 3.35 | 2 Feb 11 5910 P BTO 0.10 | 4 Feb 11 6125 C BTO 0.10",985,6067.61,"2025-02-11","15:45:00",110,"Exited at Specified Time",1721.2,87.37055837563452,2,1111726.4,18030,"",14.4,14.4,34.167,7,16.12,15.96,-17.12,-1.94,90.86,-25.89
"2025-02-06","09:32:00",6073.62,"2 Feb 6 6045 P STO 3.45 | 4 Feb 6 6100 C STO 2.75 | 2 Feb 6 5945 P BTO 0.15 | 4 Feb 6 6150 C BTO 0.10",850,6069.45,"2025-02-06","15:45:00",25,"Exited at Specified Time",1621.2,95.36470588235294,2,1110005.2,18300,"",14.4,14.4,25.571,1.333,15.68,15.46,10.74,1.4,99.41,-8.24
"2025-01-29","13:10:00",6036.44,"2 Jan 29 5980 P STO 3.45 | 4 Jan 29 6085 C STO 3.25 | 2 Jan 29 5880 P BTO 0.30 | 4 Jan 29 6135 C BTO 0.45",865,6040.62,"2025-01-29","15:45:00",25,"Exited at Specified Time",1651.2,95.44508670520231,2,1108384,18270,"",14.4,14.4,8.292,1,17.14,16.55,-10,-21.26,99.42,-17.34
"2025-01-29","09:32:00",6057.16,"2 Jan 29 6005 P STO 3.60 | 4 Jan 29 6100 C STO 3.05 | 2 Jan 29 5905 P BTO 0.15 | 4 Jan 29 6150 C BTO 0.20",905,6019.56,"2025-01-29","13:04:00",1385,"Stop Loss",-988.8,-54.62983425414364,2,1106732.8,18190,"",14.4,14.4,17.636,14.381,16.67,17.64,-10,-0.54,31.49,-59.67
"2025-01-27","09:34:00",5992.94,"2 Jan 27 5930 P STO 3.60 | 4 Jan 27 6050 C STO 2.80 | 2 Jan 27 5830 P BTO 0.60 | 4 Jan 27 6100 C BTO 0.30",790,6002.88,"2025-01-27","15:45:00",25,"Exited at Specified Time",1501.2,95.0126582278481,2,1107721.6,18420,"",14.4,14.4,7.667,1,19.94,17.98,-132.2,23.9,99.37,0
"2025-01-24","09:32:00",6119.64,"2 Jan 24 6095 P STO 3.25 | 4 Jan 24 6140 C STO 2.70 | 2 Jan 24 5995 P BTO 0.25 | 4 Jan 24 6190 C BTO 0.10",810,6091.58,"2025-01-24","15:45:00",495,"Exited at Specified Time",601.2,37.111111111111114,2,1106220.4,18380,"",14.4,14.4,19.222,32.667,14.91,14.86,2.72,-1.79,80.25,-19.75
"2025-01-23","11:04:00",6092.72,"2 Jan 23 6080 P STO 3.65 | 4 Jan 23 6105 C STO 2.60 | 2 Jan 23 5980 P BTO 0.15 | 4 Jan 23 6155 C BTO 0.10",840,6098.63,"2025-01-23","15:45:00",105,"Exited at Specified Time",1441.2,85.78571428571429,2,1105619.2,18320,"",14.4,14.4,25.286,6.667,14.74,14.94,-10.05,16.4,91.07,-9.52
"2025-01-23","09:32:00",6077.73,"2 Jan 23 6055 P STO 3.80 | 4 Jan 23 6095 C STO 3.35 | 2 Jan 23 5955 P BTO 0.20 | 4 Jan 23 6145 C BTO 0.10",1000,6093.52,"2025-01-23","11:02:00",1480,"Stop Loss",-988.8,-49.44,2,1104178,18000,"",14.4,14.4,26.25,37.125,15.06,14.71,-10.05,1.41,37,-47.5
"2025-01-22","11:39:00",6097.69,"2 Jan 22 6085 P STO 3.10 | 4 Jan 22 6105 C STO 2.80 | 2 Jan 22 5985 P BTO 0.20 | 4 Jan 22 6155 C BTO 0.05",830,6089.61,"2025-01-22","15:45:00",80,"Exited at Specified Time",1471.2,88.62650602409639,2,1105166.8,18340,"",14.4,14.4,29,5,15.03,15.2,32.15,16.3,94.58,-4.82
"2025-01-22","09:32:00",6081.64,"2 Jan 22 6055 P STO 3.65 | 4 Jan 22 6095 C STO 3.55 | 2 Jan 22 5955 P BTO 0.15 | 4 Jan 22 6145 C BTO 0.10",1030,6096.9,"2025-01-22","11:37:00",1510,"Stop Loss",-988.8,-48,2,1103695.6,17940,"",14.4,14.4,30.714,41.571,15.21,15.05,32.15,0.25,22.82,-45.15
"2025-01-21","09:32:00",6026.29,"2 Jan 21 5985 P STO 3.80 | 4 Jan 21 6060 C STO 2.70 | 2 Jan 21 5885 P BTO 0.20 | 4 Jan 21 6110 C BTO 0.15",860,6046.78,"2025-01-21","15:45:00",30,"Exited at Specified Time",1631.2,94.83720930232559,2,1104684.4,18280,"",14.4,14.4,18.4,1.667,15.83,14.98,17.46,12.17,98.84,0
"2025-01-16","09:32:00",5955.18,"2 Jan 16 5910 P STO 3.70 | 4 Jan 16 5990 C STO 3.40 | 2 Jan 16 5810 P BTO 0.15 | 4 Jan 16 6040 C BTO 0.20",985,5951.47,"2025-01-16","15:45:00",25,"Exited at Specified Time",1891.2,96.00000000000001,2,1103053.2,18030,"",14.4,14.4,19.091,1,16.07,15.99,13.7,-8.43,99.49,-8.12
"2025-01-06","09:48:00",6003.28,"2 Jan 6 5965 P STO 3.45 | 4 Jan 6 6030 C STO 2.60 | 2 Jan 6 5865 P BTO 0.20 | 4 Jan 6 6080 C BTO 0.15",805,5969.48,"2025-01-06","15:45:00",175,"Exited at Specified Time",1231.2,76.47204968944101,2,1101162,18390,"",14.4,14.4,17.3,11.333,15.98,16.43,40.34,20.47,93.79,-1.86
"2025-01-06","09:32:00",5986.91,"2 Jan 6 5940 P STO 3.35 | 4 Jan 6 6015 C STO 3.05 | 2 Jan 6 5840 P BTO 0.15 | 4 Jan 6 6065 C BTO 0.15",890,6001.18,"2025-01-06","09:46:00",1370,"Stop Loss",-988.8,-55.550561797752806,2,1099930.8,18220,"",14.4,14.4,21,22.5,16.28,15.97,40.34,4.1,0.56,-53.37
"2024-12-27","09:32:00",5999.54,"2 Dec 27 5970 P STO 3.75 | 4 Dec 27 6030 C STO 2.80 | 2 Dec 27 5870 P BTO 0.20 | 4 Dec 27 6080 C BTO 0.15",875,5973.69,"2024-12-27","10:05:00",1355,"Stop Loss",-988.8,-56.502857142857145,2,1100919.6,18250,"",14.4,14.4,18.7,23.077,15.99,17.16,-31.42,-6.63,1.71,-63.43
"2024-12-26","12:51:00",6031.86,"2 Dec 26 6020 P STO 3.60 | 4 Dec 26 6045 C STO 2.70 | 2 Dec 26 5920 P BTO 0.10 | 4 Dec 26 6095 C BTO 0.10",860,6042.56,"2024-12-26","15:45:00",345,"Exited at Specified Time",1001.2,58.209302325581405,2,1101908.4,18280,"",14.4,14.4,30,22.667,15.03,14.63,-15.07,6.89,62.21,-26.16
"2024-12-26","12:21:00",6046.92,"2 Dec 26 6040 P STO 3.90 | 4 Dec 26 6055 C STO 3.35 | 2 Dec 26 5940 P BTO 0.10 | 4 Dec 26 6105 C BTO 0.10",1020,6032.43,"2024-12-26","12:49:00",1500,"Stop Loss",-988.8,-48.470588235294116,2,1100907.2,17960,"",14.4,14.4,35.333,55.6,14.67,14.99,-15.07,21.95,2.45,-58.82
"2024-12-26","09:32:00",6024.28,"2 Dec 26 5995 P STO 3.50 | 4 Dec 26 6050 C STO 3.05 | 2 Dec 26 5895 P BTO 0.25 | 4 Dec 26 6100 C BTO 0.35",855,6048.41,"2024-12-26","12:19:00",1335,"Stop Loss",-988.8,-57.82456140350877,2,1101896,18290,"",14.4,14.4,10.105,34.571,15.14,14.61,-15.07,-0.69,41.52,-58.48
"2024-12-24","12:57:00",6033.48,"2 Dec 24 6035 P STO 2.75 | 4 Dec 24 6030 C STO 2.75 | 2 Dec 24 5935 P BTO 0.05 | 4 Dec 24 6080 C BTO 0.05",800,6039.37,"2024-12-24","13:00:00",1280,"Stop Loss",-988.8,-61.8,2,1102884.8,18400,"",14.4,14.4,55,105.667,14.75,14.63,10.56,48.85,0,-108.75
"2024-12-24","12:24:00",6026.51,"2 Dec 24 6025 P STO 2.30 | 4 Dec 24 6025 C STO 3.50 | 2 Dec 24 5925 P BTO 0.05 | 4 Dec 24 6075 C BTO 0.05",905,6032.44,"2024-12-24","12:55:00",1385,"Stop Loss",-988.8,-54.62983425414364,2,1103873.6,18190,"",14.4,14.4,62,92,15.24,14.76,10.56,41.88,34.25,-53.04
"2024-12-24","10:36:00",6013.52,"2 Dec 24 6005 P STO 2.90 | 4 Dec 24 6020 C STO 3.15 | 2 Dec 24 5905 P BTO 0.10 | 4 Dec 24 6070 C BTO 0.05",890,6025.49,"2024-12-24","12:22:00",1370,"Stop Loss",-988.8,-55.550561797752806,2,1104862.4,18220,"",14.4,14.4,46,87,16.95,15.23,10.56,28.89,42.7,-50.56
"2024-12-24","09:42:00",5996.23,"2 Dec 24 5975 P STO 3.10 | 4 Dec 24 6010 C STO 3.25 | 2 Dec 24 5875 P BTO 0.10 | 4 Dec 24 6060 C BTO 0.10",920,6012.01,"2024-12-24","10:34:00",1400,"Stop Loss",-988.8,-53.73913043478261,2,1105851.2,18160,"",14.4,14.4,32,48.667,16.54,16.03,10.56,11.6,20.65,-60.33
"2024-12-16","09:32:00",6067.41,"2 Dec 16 6055 P STO 3.70 | 4 Dec 16 6080 C STO 2.60 | 2 Dec 16 5955 P BTO 0.10 | 4 Dec 16 6130 C BTO 0.05",860,6076.88,"2024-12-16","15:45:00",205,"Exited at Specified Time",1281.2,74.48837209302326,2,1106840,18280,"",14.4,14.4,44.5,13.333,14.19,14.41,12.7,3.62,78.49,-51.74
"2024-12-12","09:32:00",6071.38,"2 Dec 12 6060 P STO 3.80 | 4 Dec 12 6080 C STO 3.50 | 2 Dec 12 5960 P BTO 0.10 | 4 Dec 12 6130 C BTO 0.05",1050,6058.71,"2024-12-12","15:45:00",255,"Exited at Specified Time",1561.2,74.34285714285714,2,1105558.8,17900,"",14.4,14.4,54,16.667,13.7,13.75,-9.9,-2.91,82.86,-10.48
"2024-12-10","09:32:00",6056.5,"2 Dec 10 6045 P STO 4.00 | 4 Dec 10 6070 C STO 2.90 | 2 Dec 10 5945 P BTO 0.10 | 4 Dec 10 6120 C BTO 0.05",950,6030.6,"2024-12-10","15:33:00",1430,"Stop Loss",-988.8,-52.04210526315789,2,1103997.6,18100,"",14.4,14.4,49,94,14.15,14.54,4.74,-1.09,84.21,-58.42
"2024-12-09","10:51:00",6063.26,"2 Dec 9 6055 P STO 3.50 | 4 Dec 9 6075 C STO 2.50 | 2 Dec 9 5955 P BTO 0.10 | 4 Dec 9 6125 C BTO 0.10",810,6051.69,"2024-12-09","15:45:00",365,"Exited at Specified Time",861.2,53.160493827160494,2,1104986.4,18380,"",14.4,14.4,28.333,24,13.84,14.13,-7.26,-19.75,83.33,-17.9
"2024-12-09","09:32:00",6086.5,"2 Dec 9 6075 P STO 3.80 | 4 Dec 9 6095 C STO 3.50 | 2 Dec 9 5975 P BTO 0.10 | 4 Dec 9 6145 C BTO 0.05",1050,6061.71,"2024-12-09","10:49:00",1530,"Stop Loss",-988.8,-47.08571428571429,2,1104125.2,17900,"",14.4,14.4,54,60.6,13.41,13.9,-7.26,3.49,49.05,-47.62
"2024-12-05","09:33:00",6086.03,"2 Dec 5 6075 P STO 3.55 | 4 Dec 5 6100 C STO 2.65 | 2 Dec 5 5975 P BTO 0.10 | 4 Dec 5 6150 C BTO 0.05",855,6082.36,"2024-12-05","15:45:00",40,"Exited at Specified Time",1601.2,93.6374269005848,2,1105114,18290,"",14.4,14.4,44.25,2.333,13.5,13.32,2.54,-3,97.66,-5.85
"2024-12-03","09:32:00",6045.4,"2 Dec 3 6025 P STO 3.90 | 4 Dec 3 6060 C STO 3.05 | 2 Dec 3 5925 P BTO 0.10 | 4 Dec 3 6110 C BTO 0.05",970,6046.59,"2024-12-03","15:45:00",30,"Exited at Specified Time",1851.2,95.42268041237114,2,1103512.8,18060,"",14.4,14.4,50,1.667,13.5,13.39,-4.18,2.43,98.97,0
"2024-12-02","09:32:00",6043.44,"2 Dec 2 6025 P STO 3.70 | 4 Dec 2 6060 C STO 2.85 | 2 Dec 2 5925 P BTO 0.10 | 4 Dec 2 6110 C BTO 0.10",900,6047.6,"2024-12-02","15:45:00",30,"Exited at Specified Time",1711.2,95.06666666666666,2,1101661.6,18200,"",14.4,14.4,31.333,1.667,13.89,13.46,7.73,3.33,98.89,-12.22
"2024-11-29","11:56:00",6039.06,"2 Nov 29 6040 P STO 3.85 | 4 Nov 29 6040 C STO 2.90 | 2 Nov 29 5940 P BTO 0.05 | 4 Nov 29 6090 C BTO 0.05",940,6032.38,"2024-11-29","13:00:00",762,"Expired",341.6,18.170212765957448,2,1099950.4,18120,"",14.4,0,64.333,31.333,13.64,13.55,5.24,35.08,60.11,-27.13
"2024-11-29","11:18:00",6033.64,"2 Nov 29 6030 P STO 2.65 | 4 Nov 29 6035 C STO 3.25 | 2 Nov 29 5930 P BTO 0.05 | 4 Nov 29 6085 C BTO 0.05",890,6039.85,"2024-11-29","11:54:00",1370,"Stop Loss",-988.8,-55.550561797752806,2,1099608.8,18220,"",14.4,14.4,61,94.667,13.55,13.62,5.24,29.66,23.03,-59.55
"2024-11-29","10:08:00",6024.33,"2 Nov 29 6015 P STO 3.15 | 4 Nov 29 6030 C STO 3.20 | 2 Nov 29 5915 P BTO 0.05 | 4 Nov 29 6080 C BTO 0.05",930,6034.92,"2024-11-29","11:16:00",1410,"Stop Loss",-988.8,-53.16129032258065,2,1100597.6,18140,"",14.4,14.4,63.667,99,13.55,13.51,5.24,20.35,16.13,-59.14
"2024-11-29","09:32:00",6008.22,"2 Nov 29 5995 P STO 3.75 | 4 Nov 29 6020 C STO 3.40 | 2 Nov 29 5895 P BTO 0.10 | 4 Nov 29 6070 C BTO 0.05",1025,6022.92,"2024-11-29","10:06:00",1505,"Stop Loss",-988.8,-48.234146341463415,2,1101586.4,17950,"",14.4,14.4,52.75,102.667,14.03,13.58,5.24,4.24,9.76,-49.27
"2024-11-27","09:32:00",6011.44,"2 Nov 27 5990 P STO 3.55 | 4 Nov 27 6030 C STO 3.55 | 2 Nov 27 5890 P BTO 0.10 | 4 Nov 27 6080 C BTO 0.05",1035,5995.04,"2024-11-27","15:45:00",90,"Exited at Specified Time",1861.2,89.91304347826087,2,1102575.2,17930,"",14.4,14.4,53.25,5.667,14.14,14.25,-7.52,-2.67,96.62,-17.39
"2024-11-14","12:35:00",5959.62,"2 Nov 14 5945 P STO 3.45 | 4 Nov 14 5975 C STO 3.05 | 2 Nov 14 5845 P BTO 0.05 | 4 Nov 14 6025 C BTO 0.10",920,5946.51,"2024-11-14","15:45:00",275,"Exited at Specified Time",1261.2,68.54347826086958,2,1100714,18160,"",14.4,14.4,38.2,18,14.08,14.12,4.3,-30.06,88.04,-28.8
"2024-11-14","09:32:00",5990.92,"2 Nov 14 5965 P STO 3.45 | 4 Nov 14 6010 C STO 3.20 | 2 Nov 14 5865 P BTO 0.10 | 4 Nov 14 6060 C BTO 0.10",945,5955.37,"2024-11-14","12:33:00",1425,"Stop Loss",-988.8,-52.317460317460316,2,1099452.8,18110,"",14.4,14.4,32.833,59.2,13.96,14.16,4.3,1.24,61.38,-58.73
"2024-11-13","09:32:00",5988.2,"2 Nov 13 5965 P STO 3.95 | 4 Nov 13 6010 C STO 3.40 | 2 Nov 13 5865 P BTO 0.10 | 4 Nov 13 6060 C BTO 0.15",1025,5997.5,"2024-11-13","15:45:00",30,"Exited at Specified Time",1961.2,95.66829268292683,2,1100441.6,17950,"",14.4,14.4,26.875,1.667,14.72,13.8,1.76,2.45,99.51,-7.32
"2024-11-12","13:58:00",5992.78,"2 Nov 12 5990 P STO 4.25 | 4 Nov 12 6000 C STO 2.95 | 2 Nov 12 5890 P BTO 0.05 | 4 Nov 12 6050 C BTO 0.05",990,5990.19,"2024-11-12","15:45:00",295,"Exited at Specified Time",1361.2,68.74747474747474,2,1098480.4,18020,"",14.4,14.4,67.667,19.333,14.71,14.81,2.25,-10.82,73.74,0
"2024-11-12","13:35:00",5978.94,"2 Nov 12 5970 P STO 2.95 | 4 Nov 12 5990 C STO 2.20 | 2 Nov 12 5870 P BTO 0.05 | 4 Nov 12 6040 C BTO 0.05",710,5990.1,"2024-11-12","13:56:00",1190,"Stop Loss",-988.8,-69.63380281690141,2,1097119.2,18580,"",14.4,14.4,49,52.8,15.01,14.73,2.25,-24.66,1.41,-82.39
"2024-11-12","13:00:00",5962.59,"2 Nov 12 5945 P STO 3.05 | 4 Nov 12 5980 C STO 2.35 | 2 Nov 12 5845 P BTO 0.05 | 4 Nov 12 6030 C BTO 0.05",750,5978.58,"2024-11-12","13:33:00",1230,"Stop Loss",-988.8,-65.92,2,1098108,18500,"",14.4,14.4,51.667,48.4,15.22,15.01,2.25,-41.01,14,-60.67
"2024-11-12","09:32:00",6000.8,"2 Nov 12 5975 P STO 3.40 | 4 Nov 12 6020 C STO 3.15 | 2 Nov 12 5875 P BTO 0.10 | 4 Nov 12 6070 C BTO 0.10",930,5965.67,"2024-11-12","12:58:00",1410,"Stop Loss",-988.8,-53.16129032258065,2,1099096.8,18140,"",14.4,14.4,32.333,66.25,15.16,15.18,2.25,-2.8,65.05,-50
"2024-11-11","09:33:00",6014.72,"2 Nov 11 5995 P STO 3.60 | 4 Nov 11 6035 C STO 2.55 | 2 Nov 11 5895 P BTO 0.10 | 4 Nov 11 6085 C BTO 0.10",830,5999.44,"2024-11-11","15:45:00",60,"Exited at Specified Time",1511.2,91.03614457831326,2,1100085.6,18340,"",14.4,14.4,29,3.667,15.31,15.01,13.32,5.86,95.78,-19.28
"2024-10-30","09:33:00",5831.95,"2 Oct 30 5805 P STO 3.50 | 4 Oct 30 5855 C STO 2.95 | 2 Oct 30 5705 P BTO 0.15 | 4 Oct 30 5905 C BTO 0.10",895,5822.19,"2024-10-30","15:45:00",40,"Exited at Specified Time",1681.2,93.92178770949721,2,1098574.4,18210,"",14.4,14.4,26.857,2.333,19.8,20.06,-0.27,-0.7,98.88,-24.02
