"Date Opened","Time Opened","Opening Price","Legs","Premium","Closing Price","Date Closed","Time Closed","Avg. Closing Cost","Reason For Close","P/L","P/L %","No. of Contracts","Funds at Close","Margin Req.","Strategy","Opening Commissions + Fees","Closing Commissions + Fees","Opening Short/Long Ratio","Closing Short/Long Ratio","Opening VIX","Closing VIX","Gap","Movement","Max Profit","Max Loss"
"2022-08-10","09:32:00",4190.01,"55 Aug 11 4140 P STO 7.00 | 55 Aug 11 4250 C STO 4.20 | 55 Aug 12 4140 P BTO 11.35 | 55 Aug 12 4250 C BTO 7.50",-775,4209.73,"2022-08-11","15:55:00",-485,"Exited at Specified Time",-16513.2,-38.740645161290324,55,552159.4,42625,"",391.6,171.6,0.594,0.02,20.39,20.23,58.55,8.99,35.48,-40
"2022-08-03","09:32:00",4111.59,"39 Aug 4 4060 P STO 7.50 | 39 Aug 4 4170 C STO 4.55 | 39 Aug 5 4060 P BTO 13.60 | 39 Aug 5 4170 C BTO 9.05",-1070,4152.27,"2022-08-04","15:41:00",-1100,"Below Short/Long Ratio",770.64,1.8467289719626165,39,568672.6,41730,"",277.68,121.68,0.532,0.009,23.04,21.72,16.77,3.63,27.1,-8.88
"2022-07-27","09:32:00",3955.79,"42 Jul 28 3880 P STO 9.90 | 42 Jul 28 4035 C STO 6.25 | 42 Jul 29 3880 P BTO 15.85 | 42 Jul 29 4035 C BTO 10.05",-985,4046.35,"2022-07-28","11:28:00",-1285,"Below Delta",12169.92,29.41725888324873,42,567901.96,41370,"",299.04,131.04,0.624,0.583,24.17,22.54,30.38,4.36,39.59,-4.57
"2022-07-20","09:32:00",3931.19,"41 Jul 21 3870 P STO 8.45 | 41 Jul 21 3995 C STO 4.95 | 41 Jul 22 3870 P BTO 14.10 | 41 Jul 22 3995 C BTO 8.75",-955,3994.24,"2022-07-21","15:55:00",-1515,"Exited at Specified Time",22540.16,57.56649214659686,41,555732.04,39155,"",291.92,127.92,0.586,0.103,24.51,23.05,-1.37,-4.13,59.69,-13.09
"2022-07-13","09:32:00",3767.06,"38 Jul 14 3695 P STO 10.05 | 38 Jul 14 3845 C STO 6.35 | 38 Jul 15 3695 P BTO 15.75 | 38 Jul 15 3845 C BTO 11.20",-1065,3790.39,"2022-07-14","15:55:00",-625,"Exited at Specified Time",-17109.12,-42.27605633802816,38,533191.88,40470,"",270.56,118.56,0.609,0.016,28.53,26.38,-39.13,-12.61,36.15,-40.85
"2022-07-06","09:32:00",3838.32,"32 Jul 7 3775 P STO 8.95 | 32 Jul 7 3910 C STO 5.90 | 32 Jul 8 3775 P BTO 15.85 | 32 Jul 8 3910 C BTO 11.25",-1235,3902.06,"2022-07-07","15:55:00",-1615,"Exited at Specified Time",11832.32,29.940080971659917,32,550301,39520,"",227.84,99.84,0.548,0.021,27.71,25.88,0.59,6.34,35.63,-31.98
"2022-06-29","09:32:00",3818.7,"41 Jun 30 3745 P STO 9.55 | 41 Jun 30 3905 C STO 6.35 | 41 Jul 1 3745 P BTO 14.75 | 41 Jul 1 3905 C BTO 10.65",-960,3781.87,"2022-06-30","15:52:00",-1115,"Below Short/Long Ratio",5935.16,15.079166666666666,41,538468.68,39360,"",291.92,127.92,0.626,0.009,28.98,28.72,3.54,-6.39,76.56,-13.54
"2022-06-22","09:32:00",3732.48,"31 Jun 23 3665 P STO 9.25 | 31 Jun 23 3810 C STO 5.75 | 31 Jun 24 3665 P BTO 15.85 | 31 Jun 24 3810 C BTO 11.60",-1255,3792.92,"2022-06-23","15:55:00",-1575,"Exited at Specified Time",9602.56,24.682071713147412,31,532533.52,38905,"",220.72,96.72,0.546,0.009,30.31,28.99,-30.9,-1.41,56.18,-24.7
"2022-06-15","09:32:00",3772.71,"30 Jun 16 3665 P STO 15.35 | 30 Jun 16 3905 C STO 9.50 | 30 Jun 17 3665 P BTO 22.15 | 30 Jun 17 3905 C BTO 15.00",-1240,3652.2,"2022-06-16","14:24:00",-1970,"Above Delta",21592.8,58.045161290322575,30,522930.96,37200,"",213.6,93.6,0.669,0.509,31.97,33.54,28.57,8.66,61.69,-35.89
"2022-06-01","09:32:00",4163.4,"31 Jun 2 4100 P STO 9.40 | 31 Jun 2 4225 C STO 7.30 | 31 Jun 3 4100 P BTO 16.00 | 31 Jun 3 4225 C BTO 12.65",-1205,4074.06,"2022-06-01","12:52:00",-1225,"Above Delta",302.56,0.8099585062240664,31,501338.16,37355,"",220.72,96.72,0.583,0.778,25.86,27.7,17.63,13.62,14.94,0
"2022-05-25","09:32:00",3931.52,"30 May 26 3850 P STO 11.05 | 30 May 26 4025 C STO 6.45 | 30 May 27 3850 P BTO 18.05 | 30 May 27 4025 C BTO 11.75",-1240,4041.59,"2022-05-26","10:20:00",-1340,"Below Delta",2692.8,7.238709677419355,30,501035.6,37200,"",213.6,93.6,0.587,0.673,29.92,27.48,-11.89,1.93,18.15,-3.63
"2022-05-18","09:32:00",4039.72,"30 May 19 3965 P STO 10.25 | 30 May 19 4120 C STO 5.90 | 30 May 20 3965 P BTO 17.40 | 30 May 20 4120 C BTO 10.75",-1210,3934.4,"2022-05-18","13:53:00",-1165,"Above Delta",-1657.2,-4.565289256198348,30,498342.8,36300,"",213.6,93.6,0.574,0.81,27.53,30.46,-36.87,-12.26,8.26,-3.72
