"Date Opened","Time Opened","Opening Price","Legs","Premium","Closing Price","Date Closed","Time Closed","Avg. Closing Cost","Reason For Close","P/L","P/L %","No. of Contracts","Funds at Close","Margin Req.","Strategy","Opening Commissions + Fees","Closing Commissions + Fees","Opening Short/Long Ratio","Closing Short/Long Ratio","Opening VIX","Closing VIX","Gap","Movement","Max Profit","Max Loss"
"2025-01-06","15:48:00",5964.46,"225 Jan 7 5995 C STO 6.70 | 150 Jan 7 5960 P STO 16.00 | 225 Jan 16 6020 C BTO 27.30 | 150 Jan 16 5935 P BTO 38.40",-10685,5993.32,"2025-01-07","09:35:00",-11610,"Exited at Specified Time",67455,8.417407580720635,75,1442952.8,1363875,"",1335,585,0.328,0.298,16.51,16.01,40.34,-18.35,8.89,-0.7
"2024-12-18","15:16:00",5952.38,"312 Dec 19 6060 C STO 1.40 | 208 Dec 19 5945 P STO 23.75 | 312 Dec 30 6085 C BTO 10.90 | 208 Dec 30 5920 P BTO 42.65",-6655,5933.18,"2024-12-19","09:35:00",-5720,"Exited at Specified Time",-99902.4,-14.43425995492111,104,1375497.8,1472120,"",1851.2,811.2,0.438,0.472,19.4,20.19,-2.96,-95.27,1.43,-41.32
"2024-12-17","15:21:00",6037.05,"327 Dec 18 6065 C STO 8.25 | 218 Dec 18 6035 P STO 17.40 | 327 Dec 27 6090 C BTO 20.20 | 218 Dec 27 6010 P BTO 26.65",-5460,6044.95,"2024-12-18","09:35:00",-5955,"Exited at Specified Time",51164.6,8.597069597069597,109,1475400.2,1412640,"",1940.2,850.2,0.523,0.447,15.78,15.64,-21.53,-15.5,10.44,-2.11
"2024-12-10","15:16:00",6037.89,"252 Dec 11 6070 C STO 3.40 | 168 Dec 11 6035 P STO 11.80 | 252 Dec 20 6095 C BTO 20.80 | 168 Dec 20 6010 P BTO 27.75",-8435,6067.46,"2024-12-11","09:35:00",-9410,"Exited at Specified Time",79749.6,11.255483106105514,84,1424235.6,1338540,"",1495.2,655.2,0.287,0.208,14.29,13.54,4.74,-19.7,12.74,-5.99
"2024-12-09","15:19:00",6053.3,"252 Dec 10 6095 C STO 0.80 | 168 Dec 10 6050 P STO 9.35 | 252 Dec 19 6120 C BTO 16.35 | 168 Dec 19 6025 P BTO 27.25",-8270,6051.7,"2024-12-10","09:35:00",-8430,"Exited at Specified Time",11289.6,1.6251511487303507,84,1344486,1324680,"",1495.2,655.2,0.204,0.157,14.02,14.25,-7.26,-29.71,7.98,-1.51
"2024-10-28","15:56:00",5823.77,"126 Oct 29 5845 C STO 5.40 | 84 Oct 29 5820 P STO 11.40 | 126 Nov 7 5870 C BTO 54.40 | 84 Nov 7 5795 P BTO 58.90",-24225,5805.23,"2024-10-29","09:35:00",-23655,"Exited at Specified Time",-25015.2,-2.4586171310629514,42,1333196.4,1332450,"",747.6,327.6,0.139,0.15,19.83,20.45,25.81,-10.16,0.72,-2.44
"2024-10-15","15:34:00",5807.19,"246 Oct 16 5875 C STO 0.70 | 164 Oct 16 5805 P STO 14.60 | 246 Oct 25 5900 C BTO 14.85 | 164 Oct 25 5780 P BTO 35.15",-8380,5814.54,"2024-10-16","09:35:00",-8955,"Exited at Specified Time",45050.8,6.556085918854417,82,1358211.6,1302160,"",1459.6,639.6,0.273,0.158,20.75,20.83,6.89,-59.55,8,-1.19
"2024-09-03","15:29:00",5533.65,"240 Sep 4 5635 C STO 0.65 | 160 Sep 4 5530 P STO 18.80 | 240 Sep 13 5660 C BTO 12.50 | 160 Sep 13 5505 P BTO 45.05",-8830,5520.23,"2024-09-04","09:35:00",-8890,"Exited at Specified Time",2752,0.38958097395243485,80,1313160.8,1306400,"",1424,624,0.31,0.333,20.11,21.99,-24.51,-90.24,1.19,-8.83
"2024-08-07","15:56:00",5199.86,"144 Aug 8 5305 C STO 4.65 | 96 Aug 8 5190 P STO 32.85 | 144 Aug 19 5330 C BTO 33.30 | 96 Aug 19 5165 P BTO 75.30",-17110,5254.48,"2024-08-08","09:35:00",-19420,"Exited at Specified Time",109651.2,13.35125657510228,48,1310408.8,1181280,"",854.4,374.4,0.318,0.159,28.28,25.86,53.1,-93.27,13.65,-1.64
"2024-07-24","15:19:00",5435.16,"186 Jul 25 5515 C STO 2.25 | 124 Jul 25 5430 P STO 17.10 | 186 Aug 5 5540 C BTO 21.40 | 124 Aug 5 5405 P BTO 44.50",-11250,5423.72,"2024-07-25","09:35:00",-11755,"Exited at Specified Time",29722.8,4.261333333333333,62,1200757.6,1162500,"",1103.6,483.6,0.267,0.262,17.92,18.18,-49.9,-70.68,6.93,-4.67
"2024-07-15","15:47:00",5624.38,"228 Jul 16 5650 C STO 5.00 | 152 Jul 16 5620 P STO 11.90 | 228 Jul 25 5675 C BTO 19.90 | 152 Jul 25 5595 P BTO 23.20",-6755,5651.19,"2024-07-16","09:35:00",-7820,"Exited at Specified Time",78994.4,15.387120651369354,76,1171034.8,1083380,"",1352.8,592.8,0.366,0.342,13.12,13.11,22.81,-13.78,18.06,-6.59
"2024-07-09","15:22:00",5574.99,"201 Jul 10 5595 C STO 3.10 | 134 Jul 10 5575 P STO 9.80 | 201 Jul 19 5620 C BTO 19.30 | 134 Jul 19 5550 P BTO 21.65",-7255,5589.8,"2024-07-10","09:35:00",-8635,"Exited at Specified Time",90744.8,18.668504479669195,67,1092040.4,988585,"",1192.6,522.6,0.286,0.201,12.53,12.56,11.39,-9.25,19.37,-0.48
"2024-04-30","15:23:00",5057.84,"216 May 1 5115 C STO 4.90 | 144 May 1 5050 P STO 19.85 | 216 May 10 5140 C BTO 18.80 | 144 May 10 5025 P BTO 34.65",-7155,5030.82,"2024-05-01","09:35:00",-6365,"Exited at Specified Time",-58723.2,-11.399021663172606,72,1001295.6,1055160,"",1281.6,561.6,0.433,0.501,15.41,15.82,-12.39,-45.94,4.47,-19.78
"2024-04-15","15:17:00",5059.68,"189 Apr 16 5160 C STO 1.30 | 126 Apr 16 5055 P STO 22.85 | 189 Apr 25 5185 C BTO 12.80 | 126 Apr 25 5030 P BTO 43.25",-7555,5065.7,"2024-04-16","09:35:00",-9180,"Exited at Specified Time",100762.2,21.17008603573792,63,1060018.8,948465,"",1121.4,491.4,0.397,0.231,19.17,18.91,26.26,-89.99,21.84,-2.91
"2024-03-26","15:45:00",5211.58,"195 Mar 27 5240 C STO 2.65 | 130 Mar 27 5210 P STO 9.40 | 195 Apr 5 5265 C BTO 15.25 | 130 Apr 5 5185 P BTO 20.30",-5985,5232.8,"2024-03-27","09:35:00",-7220,"Exited at Specified Time",78611,20.20718462823726,65,959256.6,876525,"",1157,507,0.31,0.188,13.25,13.07,10.66,-17.27,21.14,-4.26
"2024-03-13","15:29:00",5154.62,"153 Mar 14 5185 C STO 4.00 | 102 Mar 14 5150 P STO 11.75 | 153 Mar 25 5210 C BTO 21.80 | 102 Mar 25 5125 P BTO 27.40",-8495,5171.28,"2024-03-14","09:35:00",-9695,"Exited at Specified Time",59894.4,13.824602707474988,51,880645.6,815745,"",907.8,397.8,0.295,0.177,13.94,13.61,-1.78,-18.87,14.42,-0.12
"2024-03-05","15:15:00",5059.74,"150 Mar 6 5120 C STO 1.70 | 100 Mar 6 5055 P STO 14.50 | 150 Mar 15 5145 C BTO 14.20 | 100 Mar 15 5030 P BTO 30.00",-6875,5111.76,"2024-03-06","09:35:00",-8665,"Exited at Specified Time",88220,25.664000000000005,50,820751.2,718750,"",890,390,0.332,0.219,14.89,13.98,-20.94,-50.27,27.35,-0.36
"2024-02-13","15:19:00",4922.15,"153 Feb 14 4980 C STO 1.20 | 102 Feb 14 4915 P STO 12.50 | 153 Feb 23 5005 C BTO 11.90 | 102 Feb 23 4890 P BTO 28.45",-6425,4979.45,"2024-02-14","09:35:00",-6850,"Exited at Specified Time",20369.4,6.216342412451362,51,732531.2,710175,"",907.8,397.8,0.309,0.295,17.53,14.48,-53.9,-45.79,7.39,-0.23
