"Date Opened","Time Opened","Opening Price","Legs","Premium","Closing Price","Date Closed","Time Closed","Avg. Closing Cost","Reason For Close","P/L","P/L %","No. of Contracts","Funds at Close","Margin Req.","Strategy","Opening Commissions + Fees","Closing Commissions + Fees","Opening Short/Long Ratio","Closing Short/Long Ratio","Opening VIX","Closing VIX","Gap","Movement","Max Profit","Max Loss"
"2022-12-06","10:15:00",3964.89,"39 Dec 14 3910 P STO 39.20 | 39 Dec 14 4050 C STO 27.30 | 39 Dec 16 3910 P BTO 43.60 | 39 Dec 16 4050 C BTO 31.70",-890,4091.08,"2022-12-13","09:32:00",-1085,"Below Delta",7205.64,20.759550561797756,39,999236.56,34710,"",277.68,121.68,0.883,0.855,21.29,21.56,-2.21,-31.74,56.74,-8.43
"2022-11-29","10:15:00",3960.95,"33 Dec 7 3920 P STO 29.65 | 33 Dec 7 4020 C STO 21.05 | 33 Dec 9 3920 P BTO 34.75 | 33 Dec 9 4020 C BTO 26.15",-1030,4055.36,"2022-11-30","15:26:00",-940,"Below Delta",-3307.92,-9.732038834951458,33,992030.92,33990,"",234.96,102.96,0.833,0.874,22.26,20.58,0.25,-3.24,4.37,-11.65
"2022-11-22","10:15:00",3977.21,"17 Nov 30 3940 P STO 23.75 | 17 Nov 30 4030 C STO 17.50 | 17 Dec 2 3940 P BTO 33.45 | 17 Dec 2 4030 C BTO 26.95",-1925,3972.73,"2022-11-30","13:32:00",-2570,"Below Short/Long Ratio",10790.92,32.974545454545456,17,995338.84,32725,"",121.04,53.04,0.683,0.286,21.85,21.7,15.57,11.7,39.74,-11.95
"2022-11-08","10:15:00",3819.42,"28 Nov 16 3765 P STO 38.35 | 28 Nov 16 3900 C STO 27.80 | 28 Nov 18 3765 P BTO 44.35 | 28 Nov 18 3900 C BTO 33.55",-1185,3944.35,"2022-11-10","15:31:00",-1365,"Below Delta",4753.28,14.325738396624471,28,984547.92,33180,"",199.36,87.36,0.849,0.848,24.3,23.36,10.22,2.4,35.86,0
"2022-11-01","10:15:00",3865.26,"14 Nov 9 3805 P STO 40.60 | 14 Nov 9 3960 C STO 29.50 | 14 Nov 11 3805 P BTO 52.45 | 14 Nov 11 3960 C BTO 40.00",-2245,3840.03,"2022-11-08","11:10:00",-2960,"Below Short/Long Ratio",9866.64,31.392427616926504,14,979794.64,31430,"",99.68,43.68,0.758,0.293,26.2,24.27,29.81,-36.53,33.41,-45.43
"2022-10-25","10:15:00",3830.22,"16 Nov 2 3770 P STO 42.35 | 16 Nov 2 3925 C STO 31.35 | 16 Nov 4 3770 P BTO 52.75 | 16 Nov 4 3925 C BTO 40.90",-2005,3841.08,"2022-11-02","09:33:00",-2820,"Below Short/Long Ratio",12876.16,40.13765586034913,16,969928,32080,"",113.92,49.92,0.787,0.294,29.43,26.43,2.1,30.78,41.9,-6.23
"2022-10-18","10:15:00",3748.95,"20 Oct 26 3690 P STO 39.00 | 20 Oct 26 3835 C STO 27.90 | 20 Oct 28 3690 P BTO 47.30 | 20 Oct 28 3835 C BTO 35.90",-1640,3856.98,"2022-10-25","15:26:00",-2120,"Below Delta",9395.2,28.643902439024394,20,957051.84,32800,"",142.4,62.4,0.804,0.627,30.7,28.5,68.31,2.69,51.22,-27.13
"2022-10-11","10:15:00",3578.79,"23 Oct 19 3515 P STO 42.65 | 23 Oct 19 3675 C STO 30.55 | 23 Oct 21 3515 P BTO 49.90 | 23 Oct 21 3675 C BTO 37.35",-1415,3758.18,"2022-10-18","09:32:00",-1300,"Below Delta",-2880.52,-8.850883392226148,23,947656.64,32545,"",163.76,71.76,0.839,0.875,33.55,30.72,-16.53,-17.07,47.35,-6.36
"2022-10-04","10:15:00",3780.69,"15 Oct 12 3725 P STO 37.80 | 15 Oct 12 3860 C STO 25.65 | 15 Oct 14 3725 P BTO 48.75 | 15 Oct 14 3860 C BTO 35.60",-2100,3600.27,"2022-10-12","14:35:00",-1015,"Exited at Specified Time",-16428.6,-52.15428571428572,15,950537.16,31500,"",106.8,46.8,0.752,0.923,28.85,33.5,48.03,54.23,36.9,-63.33
"2022-09-27","10:15:00",3684.54,"20 Oct 5 3620 P STO 45.95 | 20 Oct 5 3775 C STO 31.65 | 20 Oct 7 3620 P BTO 54.35 | 20 Oct 7 3775 C BTO 39.55",-1640,3752.53,"2022-10-05","09:32:00",-2380,"Below Short/Long Ratio",14595.2,44.49756097560976,20,966965.76,32800,"",142.4,62.4,0.826,0.286,31.96,29.56,31.4,-1.9,46.65,-7.01
"2022-09-20","10:15:00",3850.39,"25 Sep 28 3790 P STO 42.50 | 25 Sep 28 3940 C STO 28.85 | 25 Sep 30 3790 P BTO 49.85 | 25 Sep 30 3940 C BTO 34.75",-1335,3708.84,"2022-09-28","14:35:00",-860,"Exited at Specified Time",-12131,-36.34756554307116,25,952370.56,33375,"",178,78,0.843,0.901,26.83,30.86,-24.66,-24.84,26.97,-77.15
"2022-09-13","10:15:00",4005.46,"23 Sep 21 3950 P STO 37.65 | 23 Sep 21 4085 C STO 26.45 | 23 Sep 23 3950 P BTO 45.20 | 23 Sep 23 4085 C BTO 33.00",-1420,3862.65,"2022-09-21","14:35:00",-1220,"Exited at Specified Time",-4835.52,-14.805633802816903,23,964501.56,32660,"",163.76,71.76,0.82,0.879,25.71,26.73,-73.29,-31.66,32.39,-52.11
"2022-09-06","10:15:00",3895.3,"25 Sep 14 3835 P STO 40.45 | 25 Sep 14 3975 C STO 28.85 | 25 Sep 16 3835 P BTO 47.50 | 25 Sep 16 3975 C BTO 34.90",-1320,4033.85,"2022-09-09","09:32:00",-995,"Below Delta",-8381,-25.396969696969695,25,969337.08,33000,"",178,78,0.841,0.888,27.56,23.15,6.63,-35.59,15.15,-22.73
