time,open,high,low,close
1748355900,5890.26,5894.33,5889.82,5890.4
1748356200,5890.46,5893.69,5890.17,5892.82
1748356500,5892.81,5893.01,5888.44,5891.54
1748356800,5891.83,5893.35,5890.83,5892.5
1748357100,5892.33,5897.27,5892.18,5894.62
1748357400,5894.56,5896.7,5894.16,5895.17
1748357700,5895.22,5895.77,5891.03,5891.77
1748358000,5891.7,5894.8,5891.36,5894.14
1748358300,5894.02,5894.07,5891.56,5892.5
1748358600,5892.47,5894.63,5892.11,5894.62
1748358900,5894.8,5896.59,5894.64,5896.29
1748359200,5896.37,5896.92,5892.78,5896.81
1748359500,5896.88,5901.56,5896.36,5899.81
1748359800,5899.82,5899.83,5897.73,5899.09
1748360100,5898.99,5900.12,5897.84,5899.08
1748360400,5899.16,5900.83,5896.8,5900.34
1748360700,5900.33,5901.1,5899.32,5899.8
1748361000,5899.75,5902.27,5898.65,5901.99
1748361300,5902,5902.51,5899.91,5901.36
1748361600,5901.41,5906.42,5900.82,5905.96
1748361900,5906.02,5907.59,5904.32,5906.31
1748362200,5906.17,5907.15,5905.75,5906.23
1748362500,5906.32,5906.72,5904.35,5904.35
1748362800,5904.36,5907.15,5904.34,5906.88
1748363100,5907.3,5907.58,5904.73,5905.33
1748363400,5905.37,5907.6,5905.16,5906.5
1748363700,5906.54,5915.97,5906.51,5915.61
1748364000,5915.68,5917.96,5914.22,5914.72
1748364300,5914.7,5915.27,5910.31,5911.1
1748364600,5911.13,5913.22,5910.84,5912.36
1748364900,5912.4,5913.01,5910.23,5911.12
1748365200,5911.1,5914.4,5910.72,5913.81
1748365500,5913.87,5914.34,5912.39,5912.71
1748365800,5912.67,5913.32,5910.64,5912.17
1748366100,5912.18,5914.49,5911.72,5914.29
1748366400,5914.27,5916.02,5914.27,5915.14
1748366700,5915.17,5915.38,5912.66,5913.21
1748367000,5913.26,5914.03,5911.77,5913.42
1748367300,5913.45,5914.15,5912.07,5912.99
1748367600,5912.97,5915.24,5912.24,5914.72
1748367900,5914.74,5917.42,5914.22,5917.36
1748368200,5917.35,5918.59,5917.03,5917.89
1748368500,5918,5922.04,5918,5921.42
1748368800,5921.48,5924.33,5920.03,5920.09
1748369100,5920.12,5921.56,5919.17,5920.53
1748369400,5920.51,5922.84,5919.92,5922.81
1748369700,5922.77,5923.32,5919.86,5919.96
1748370000,5919.9,5919.9,5917.34,5919.38
1748370300,5919.48,5920.87,5918.42,5918.48
1748370600,5918.45,5920.18,5918.28,5919.81
1748370900,5919.83,5920.54,5918.89,5919.78
1748371200,5919.77,5919.94,5916.69,5917.38
1748371500,5917.49,5919.56,5917.43,5918.23
1748371800,5918.29,5918.97,5917.03,5917.84
1748372100,5917.88,5918.28,5915.44,5915.76
1748372400,5915.65,5917.03,5913.53,5916.11
1748372700,5916.08,5919.04,5915.7,5917.66
1748373000,5917.63,5917.63,5914.73,5915.55
1748373300,5915.5,5916.42,5914.08,5916.42
1748373600,5916.41,5917.89,5914.96,5917.03
1748373900,5917.02,5917.02,5914.69,5914.69
1748374200,5914.7,5914.87,5911.28,5914.87
1748374500,5914.88,5915.51,5912.13,5915.04
1748374800,5915.07,5917.07,5913.87,5915.63
1748375100,5915.64,5915.64,5911.09,5911.12
1748375400,5911.08,5916.13,5910.82,5915.39
1748375700,5915.06,5921.75,5914.71,5921.17
1748376000,5921.68,5921.69,5921.54,5921.54
1748439000,5925.54,5932.34,5925.54,5932.14
1748439300,5932.24,5939.12,5930.14,5939.12
1748439600,5938.98,5939.92,5936,5936.73
1748439900,5936.86,5937.51,5924.76,5925.18
1748440200,5925.21,5926.33,5921.62,5923.1
1748440500,5923.16,5924.19,5918.19,5919.95
1748440800,5920.24,5923.83,5917.79,5920.78
1748441100,5920.55,5921.48,5917.4,5918.46
1748441400,5918.3,5919.68,5915.77,5917.35
1748441700,5916.94,5918.02,5913.43,5916
1748442000,5916.02,5918.13,5912.05,5917.6
1748442300,5917.53,5918.33,5913.18,5914.32
1748442600,5914.28,5914.83,5910.86,5913.4
1748442900,5913.41,5913.67,5907.43,5908.79
1748443200,5908.86,5913.75,5908.62,5910.59
1748443500,5910.51,5910.69,5908.28,5910.03
1748443800,5910.02,5910.29,5905.74,5905.74
1748444100,5905.77,5907.27,5904.07,5905.45
1748444400,5905.29,5912.67,5904.93,5912.44
1748444700,5912.43,5912.73,5907.23,5908.77
1748445000,5908.67,5908.67,5904,5904
1748445300,5903.87,5908.21,5903.87,5908.08
1748445600,5908.2,5911.09,5907.94,5908.16
1748445900,5908.18,5908.34,5905.46,5905.83
1748446200,5905.81,5907.22,5904.05,5904.22
1748446500,5904.29,5906,5902.15,5905.49
1748446800,5905.45,5907.07,5903.08,5903.65
1748447100,5903.6,5904.79,5903.36,5904.7
1748447400,5904.78,5907.99,5904.78,5907.28
1748447700,5907.29,5907.66,5901.79,5901.97
1748448000,5902.06,5907.9,5902.06,5907.05
1748448300,5907.04,5910.99,5906.84,5910.45
1748448600,5910.41,5910.41,5907.91,5909.21
1748448900,5909.16,5911.35,5909.09,5910.43
1748449200,5910.4,5910.85,5907.32,5908.1
1748449500,5908.12,5911.05,5908.1,5910.46
1748449800,5910.43,5911.38,5909.29,5909.54
1748450100,5909.6,5913.78,5909.6,5912.85
1748450400,5912.86,5913.09,5911.41,5912.43
1748450700,5912.41,5913.44,5911.24,5912.86
1748451000,5912.87,5913.33,5908.4,5909
1748451300,5909.12,5911.99,5908.84,5911.21
1748451600,5911.15,5914.72,5910.11,5914.59
1748451900,5914.53,5915.75,5914.01,5914.46
1748452200,5914.5,5916.61,5914.25,5914.51
1748452500,5914.48,5917.43,5914.43,5917.02
1748452800,5917.03,5917.38,5914.86,5915.47
1748453100,5915.48,5915.58,5912.01,5914.24
1748453400,5914.26,5914.33,5910.96,5911.44
1748453700,5911.41,5911.41,5908.82,5909.55
1748454000,5909.53,5910,5906.77,5908.39
1748454300,5908.38,5910.14,5908.06,5909.87
1748454600,5909.85,5909.85,5907.88,5909.39
1748454900,5909.47,5911.44,5908.52,5908.95
1748455200,5908.9,5914.61,5908.76,5913.91
1748455500,5913.86,5914.23,5910.87,5912.44
1748455800,5912.53,5915.86,5912.53,5914.75
1748456100,5914.77,5914.77,5910.52,5910.72
1748456400,5910.75,5912.52,5909.77,5912.5
1748456700,5912.55,5913.26,5911.06,5912.25
1748457000,5912.34,5914.54,5912.28,5912.55
1748457300,5912.5,5914.63,5912.39,5913.83
1748457600,5913.77,5914.55,5912.93,5913.41
1748457900,5913.35,5913.73,5911.32,5911.35
1748458200,5911.39,5911.82,5892.18,5900.21
1748458500,5900.24,5910.42,5899.38,5909.42
1748458800,5909.35,5911.84,5907.68,5911.84
1748459100,5911.87,5918.86,5911.3,5917.13
1748459400,5917.06,5918.45,5907.48,5911.22
1748459700,5911.37,5912.67,5907.37,5910.01
1748460000,5909.97,5910.83,5907.19,5908.09
1748460300,5907.99,5908.73,5905.3,5906.81
1748460600,5906.78,5907.62,5903.25,5904.03
1748460900,5904.45,5904.56,5898.82,5899.43
1748461200,5899.32,5901.65,5895.91,5899.07
1748461500,5898.95,5902.65,5896.63,5898.3
1748461800,5898.22,5898.22,5881.88,5886.55
1748462100,5886.39,5891.6,5881.88,5889.5
1748462400,5888.95,5888.95,5888.55,5888.55
1748525400,5939.96,5943.13,5925.38,5931.82
