time,open,high,low,close,Volume
1767637800,6910.12,6912.04,6909.9,6911.19,20702750
1767638100,6911.23,6912.13,6909.12,6911.23,20817850
1767638400,6911.27,6913.04,6911.14,6912.28,19137670
1767638700,6912.34,6914.21,6912.34,6912.53,23228100
1767639000,6912.3,6912.87,6911,6912.69,20290400
1767639300,6912.72,6912.72,6910.88,6911.69,21464630
1767639600,6911.88,6913.04,6911.04,6912.07,27978340
1767639900,6912.07,6912.1,6909.58,6910.34,23795000
1767640200,6910.41,6910.56,6908.07,6908.65,23687790
1767640500,6908.66,6909.67,6908.14,6908.98,22604010
1767640800,6909.1,6909.97,6908.13,6908.21,21779570
1767641100,6908.24,6909.55,6907.24,6908.35,23516930
1767641400,6908.33,6909.4,6907.74,6907.94,22389410
1767641700,6908.04,6908.49,6903.89,6904.71,24707870
1767642000,6904.74,6904.74,6899.43,6902.92,24117120
1767642300,6902.8,6906.24,6902.8,6904.63,22116500
1767642600,6904.61,6904.61,6901.8,6902.57,22799550
1767642900,6902.43,6904.72,6901.77,6902.61,27866780
1767643200,6902.66,6903.41,6901.62,6902.14,26512190
1767643500,6902.15,6906.41,6902.15,6905.96,25976280
1767643800,6905.96,6908.3,6905.73,6907.16,29521030
1767644100,6907.25,6908.11,6905.12,6906.05,28349660
1767644400,6905.92,6906.06,6904.41,6905.86,32712150
1767644700,6905.79,6906.25,6904.65,6905.56,31651560
1767645000,6905.56,6907.5,6904.71,6905.64,36593880
1767645300,6905.6,6907.31,6905.59,6906.3,37883720
1767645600,6906.41,6906.41,6904.1,6904.46,40676840
1767645900,6904.47,6906.43,6904.15,6904.75,49463520
1767646200,6904.35,6906.06,6898.44,6898.9,88158550
1767646500,6898.78,6903.06,6897.73,6902.73,190911750
1767646800,6902.64,6902.64,6902.04,6902.04,579022700
1767709800,6908.45,6913.08,6908,6909.27,142838312
1767710100,6909.44,6911.16,6906.08,6907.04,58233956
1767710400,6907.42,6911.94,6904.02,6911.59,51154264
1767710700,6911.8,6919.79,6911.42,6918.85,53199758
1767711000,6918.7,6924.94,6918.17,6923.13,44195330
1767711300,6923.49,6927.68,6922.3,6927.11,44769090
1767711600,6927.24,6929.8,6926.25,6927.4,44843240
1767711900,6927.29,6931.94,6926.74,6928.01,42080510
1767712200,6927.85,6932.21,6926.77,6932.06,42296760
1767712500,6931.86,6932.89,6928.74,6931.26,34121600
1767712800,6931.25,6932.18,6926.84,6931.32,34050570
1767713100,6931.42,6934.6,6931.23,6932.51,34775630
1767713400,6932.57,6932.57,6926.22,6926.49,35066060
1767713700,6926.66,6927.68,6923.19,6924.44,33580190
1767714000,6924.18,6926.77,6922.41,6923.42,31378320
1767714300,6923.65,6925.68,6921.73,6924.68,31946540
1767714600,6924.61,6925.29,6916.01,6917.2,29587350
1767714900,6918.21,6918.21,6913.29,6916.81,33426830
1767715200,6917.09,6917.09,6911.59,6911.71,35178530
1767715500,6911.8,6914.62,6908.89,6914.23,35349780
1767715800,6914.39,6916.75,6913.61,6914.59,38109190
1767716100,6914.7,6916.87,6913.42,6916.28,30447710
1767716400,6916.31,6920.76,6914.09,6919.48,31860990
1767716700,6919.56,6920.23,6915.22,6916.38,31619150
1767717000,6916.1,6919.58,6915.51,6919.41,34680690
1767717300,6919.4,6919.4,6914.11,6917.78,29919720
1767717600,6917.82,6918.21,6912.37,6913.51,28442720
1767717900,6913.65,6919.54,6913.18,6919.2,24296800
1767718200,6919.02,6920.86,6918.76,6919.55,23850000
1767718500,6919.6,6920.65,6915.94,6920.47,24995710
1767718800,6920.48,6920.83,6917.35,6919.78,24550090
1767719100,6919.9,6924.56,6919.74,6924.28,23490230
1767719400,6924.4,6925.79,6923.45,6924.71,21106370
1767719700,6924.67,6927.03,6924.67,6926.5,22541300
1767720000,6926.4,6931.38,6926.4,6930.55,25326300
1767720300,6930.34,6932.19,6929.61,6929.84,23809300
1767720600,6929.9,6933.81,6929.9,6933.7,22971300
1767720900,6933.74,6936.88,6933.43,6934.62,25778290
1767721200,6934.5,6934.67,6932.36,6933.35,26210460
1767721500,6933.38,6935.41,6932.22,6933.62,24454840
1767721800,6933.71,6935.92,6933.52,6935.32,24750380
1767722100,6935.39,6936.32,6934.78,6935.54,21950120
1767722400,6935.52,6935.65,6933.1,6933.82,25528570
1767722700,6933.74,6933.98,6931.61,6933.97,24748360
1767723000,6933.94,6935.57,6933.72,6935.28,21862470
1767723300,6935.32,6937.69,6935.31,6937.05,21741770
1767723600,6937.1,6937.39,6935.4,6936.28,25255720
1767723900,6936.29,6936.71,6934.19,6934.72,20838650
1767724200,6934.71,6935.86,6932.74,6933.3,22487510
1767724500,6933.36,6936.3,6933.25,6935.81,19865160
1767724800,6935.9,6939.79,6935.9,6939.49,20509360
1767725100,6939.47,6942.77,6939.36,6941.77,22978570
1767725400,6941.8,6942.34,6940.89,6941.42,21748050
1767725700,6941.36,6943.19,6940.73,6943.12,19883120
1767726000,6943.19,6944.74,6942.43,6943.01,24835780
1767726300,6942.95,6944.17,6942.69,6943.82,22813210
1767726600,6943.79,6946.86,6943.75,6946.52,23605970
1767726900,6946.56,6946.77,6945.22,6946.23,19519430
1767727200,6946.23,6947.28,6945.7,6946.62,23401830
1767727500,6946.68,6946.68,6945.22,6945.39,21437650
1767727800,6945.43,6946.48,6944.95,6946.04,21967940
1767728100,6946.11,6946.82,6944.6,6945.23,22519600
1767728400,6945.1,6947.28,6945.1,6946.47,21687140
1767728700,6946.42,6947.22,6945.8,6946.02,25420650
1767729000,6945.96,6946.26,6944.36,6944.38,21332310
1767729300,6944.43,6944.92,6943.87,6944.36,25609290
1767729600,6944.31,6947.49,6944.01,6946.69,27156870
1767729900,6946.74,6947.32,6945.53,6945.71,26115360
1767730200,6945.8,6947.13,6945.32,6946.42,29892510
1767730500,6946.4,6948.26,6945.52,6946.27,33845150
1767730800,6946.36,6946.44,6945.35,6945.35,31697650
1767731100,6945.31,6946.27,6945.01,6945.4,35048720
1767731400,6945.4,6945.93,6945.06,6945.61,37649490
1767731700,6945.59,6948,6945.11,6947.28,39260900
1767732000,6947.34,6948.41,6946.58,6946.71,42533460
1767732300,6946.72,6947.21,6945.95,6946.56,51034810
1767732600,6946.62,6948.49,6945.46,6947.74,86368990
1767732900,6947.94,6948.69,6944.45,6944.51,201123510
1767733200,6944.44,6944.96,6944.44,6944.83,609964390
1767796200,6945.65,6949.46,6942.78,6945.75,130002439
1767796500,6945.71,6950.69,6945.66,6950.48,54616034
1767796800,6950.87,6954.77,6948.76,6954.32,51038964
1767797100,6954.15,6957.4,6952.5,6953.23,48436103
1767797400,6953.34,6954.71,6949.83,6951.83,43669810
1767797700,6951.95,6954.67,6950.82,6951.57,44894810
1767798000,6951.23,6953.06,6942.77,6945.34,48669940
1767798300,6945.33,6949.19,6943.8,6946.4,47090720
1767798600,6946.14,6946.68,6941.66,6942.61,42849270
1767798900,6942.58,6942.63,6937.22,6938.75,40651290
1767799200,6938.88,6942.67,6937.44,6941.48,40541180
1767799500,6942,6945.44,6939.07,6943.14,42522650
1767799800,6943.12,6947.7,6940.71,6947.28,44621530
1767800100,6947.41,6951.5,6936.58,6943.29,45052840
1767800400,6943.5,6948.36,6941.47,6943.76,39238080
1767800700,6943.75,6950.64,6943.09,6950.39,37490470
1767801000,6950.42,6951.55,6949.17,6950.2,31723750
1767801300,6950.28,6952.25,6949.55,6951.47,37731080
1767801600,6951.39,6954.33,6950.82,6953.49,31515430
1767801900,6953.52,6953.85,6951.73,6952.6,26329710
1767802200,6952.66,6952.75,6950.81,6951.86,27519260
1767802500,6952.07,6953.07,6951.31,6952.33,28248110
1767802800,6952.32,6952.32,6949.06,6949.53,26326550
1767803100,6949.69,6949.87,6945.63,6948.23,28177270
1767803400,6948.63,6951.35,6947.83,6949.78,26902870
1767803700,6949.82,6951.11,6948.93,6950.52,24335410
1767804000,6950.46,6958.35,6950.15,6958,23866530
1767804300,6957.98,6960.31,6957.3,6957.93,26216570
1767804600,6958.02,6959.26,6956.73,6959.1,23060120
1767804900,6959.15,6961.88,6959.15,6960.87,22087800
1767805200,6960.79,6962.78,6960.76,6962.63,22861350
1767805500,6962.58,6965.69,6962.58,6964.52,24572580
1767805800,6964.51,6964.76,6962.56,6963.28,23633500
1767806100,6963.28,6964.19,6962.05,6963.88,23684170
1767806400,6963.96,6965.28,6963.67,6965.11,25611350
1767806700,6965.16,6965.32,6962.19,6962.98,21150820
1767807000,6962.97,6963.09,6959.95,6961.06,22747630
1767807300,6961.07,6961.36,6959.35,6961.25,19177590
1767807600,6961.28,6963.51,6960.47,6963.37,26059530
1767807900,6963.35,6963.63,6959.4,6959.83,28174130
1767808200,6959.82,6959.83,6954.16,6956.5,30170780
1767808500,6956.5,6957.55,6955.25,6955.9,25604410
1767808800,6955.97,6956.02,6953.77,6954.14,26139560
1767809100,6954.24,6955.55,6953.93,6954.64,21752980
1767809400,6954.76,6954.79,6952.29,6954,20070730
1767809700,6953.92,6953.92,6948.73,6950.28,23327220
1767810000,6950.17,6950.34,6948.29,6949.66,22232320
1767810300,6949.65,6950.05,6946.92,6947.47,21516160
1767810600,6947.6,6952.13,6947.6,6952.02,22710290
1767810900,6952.06,6952.06,6949.87,6950.71,24029250
1767811200,6950.7,6954.3,6950.7,6953.62,26296300
1767811500,6953.47,6955.58,6951.9,6955.45,22820230
1767811800,6955.48,6957.5,6955.17,6956.1,26647960
1767812100,6956.25,6956.36,6952.39,6954.22,25714640
1767812400,6954.28,6954.72,6952.04,6954.67,26447370
1767812700,6954.83,6954.83,6948.75,6949.66,28080610
1767813000,6949.6,6949.77,6943.14,6945.54,27100980
1767813300,6945.68,6945.98,6940.37,6945,23968420
1767813600,6945.08,6945.49,6942.04,6943,23091050
1767813900,6942.98,6943.26,6940.67,6942.39,22274940
1767814200,6942.54,6946.42,6941.8,6946.09,26126520
1767814500,6946.16,6947.24,6945.34,6946.49,24647590
1767814800,6946.36,6946.36,6943.24,6945.16,22474460
1767815100,6945.27,6945.55,6943.94,6944.81,22573750
1767815400,6944.74,6945.38,6943.04,6945.14,23198020
1767815700,6945.15,6945.15,6943.13,6943.41,25587190
1767816000,6943.4,6943.82,6941.53,6943.17,28266770
1767816300,6943.21,6943.33,6939.6,6939.74,25672810
1767816600,6939.9,6940.03,6933.23,6933.72,30720970
1767816900,6933.75,6936.39,6931.09,6936.39,33118570
1767817200,6936.33,6936.41,6931.59,6931.69,27671020
1767817500,6931.7,6932.19,6927.11,6928.92,33254020
1767817800,6928.9,6928.9,6923.17,6923.2,43491380
1767818100,6923.28,6923.28,6919.2,6919.74,40746710
1767818400,6919.82,6923.45,6919.37,6922.19,44361080
1767818700,6922.15,6923.16,6920.34,6921.84,52083500
1767819000,6921.94,6924.87,6921.94,6923.45,85159520
1767819300,6923.97,6923.97,6919.19,6921.52,196041680
1767819600,6920.89,6920.95,6920.89,6920.92,493194400
1767882600,6916.29,6917.94,6909.09,6910.69,131134331
1767882900,6910.41,6917.26,6908.98,6908.98,53916338
1767883200,6909.27,6913.35,6902.12,6903.68,49673691
1767883500,6903.63,6915.32,6899.33,6912.13,51086410
1767883800,6911.85,6916.59,6907.8,6913.46,47874190
1767884100,6913.49,6914.16,6907.81,6908.36,47512520
1767884400,6907.3,6911.13,6903.31,6910.56,52315400
1767884700,6910.81,6923.96,6909.31,6923.38,45367740
1767885000,6923.47,6923.72,6918.67,6921.97,40936120
1767885300,6922.07,6925.24,6920.83,6923.27,37388860
1767885600,6923.55,6924.52,6920.43,6922.53,33053240
1767885900,6922.59,6924.65,6919.88,6921.83,34694490
1767886200,6921.89,6923.64,6917.94,6919.75,38319130
1767886500,6919.86,6920.39,6912.66,6918.86,38735960
1767886800,6919.04,6924.55,6917.46,6922.72,34540050
1767887100,6922.6,6924.32,6916.38,6916.85,35815800
1767887400,6917.06,6917.92,6911.36,6911.75,32733200
1767887700,6911.74,6923.73,6910.83,6923.67,37437490
1767888000,6923.76,6925.01,6921.93,6924.59,33569740
1767888300,6924.54,6924.54,6915.6,6916.11,27532730
1767888600,6916.45,6919.31,6913.97,6914.51,28737920
1767888900,6914.45,6917.37,6912.01,6915.92,27079880
1767889200,6916.12,6920.67,6915.7,6916.66,29504540
1767889500,6916.64,6919.9,6914.45,6916.48,30465150
1767889800,6916.34,6919.72,6915.02,6917.13,29605060
1767890100,6916.99,6918.67,6910.07,6916.84,31054310
1767890400,6917.19,6921.84,6917.07,6921.36,24915240
1767890700,6921.46,6925.95,6921.46,6923.17,27873080
1767891000,6923.3,6923.83,6917.26,6918.03,25643890
1767891300,6918.12,6924.93,6918.07,6924.66,24845190
1767891600,6924.46,6924.75,6920.19,6921.01,27223510
1767891900,6921.22,6922.99,6919.25,6920.36,22390050
1767892200,6920,6921,6918.31,6920.48,21809970
1767892500,6920.46,6924.63,6919.76,6924.51,22636350
1767892800,6924.71,6925.3,6920.99,6920.99,22646270
1767893100,6920.94,6920.94,6916.99,6918.72,23111430
1767893400,6918.87,6925.06,6918.87,6924.12,25485330
1767893700,6924.11,6925.75,6923.5,6924.69,21575350
1767894000,6924.59,6926.81,6924.15,6925.52,21088380
1767894300,6925.73,6927.5,6924.99,6927.1,21355390
1767894600,6927.22,6931.28,6927.22,6930.21,20744100
1767894900,6930.24,6930.53,6926.38,6926.39,22966810
1767895200,6926.35,6927.22,6923.24,6924.61,24134850
1767895500,6924.33,6924.33,6920.53,6921.28,32690380
1767895800,6921.31,6921.67,6914.41,6914.65,31897420
1767896100,6914.73,6921.43,6913.91,6921.43,24827210
1767896400,6921.62,6922.45,6918.57,6919.61,19857740
1767896700,6919.72,6922.32,6918.74,6920.95,19962980
1767897000,6921.05,6921.29,6918.08,6918.24,21326570
1767897300,6918.25,6921.05,6918.25,6918.73,19035280
1767897600,6918.63,6920.13,6918.47,6920,19352770
1767897900,6919.92,6923.36,6918.57,6921.69,20023750
1767898200,6921.69,6921.85,6916.08,6916.08,21388720
1767898500,6915.88,6916.49,6913.48,6914.58,22973110
1767898800,6914.54,6918.69,6912.99,6917.56,25706490
1767899100,6917.54,6919.07,6916.64,6916.98,25254580
1767899400,6916.68,6916.82,6911.96,6912.39,23982160
1767899700,6912.22,6915.27,6908.47,6915.27,24739360
1767900000,6915.24,6918.47,6914.38,6915.31,22498920
1767900300,6915.52,6915.62,6913.49,6915.05,21981210
1767900600,6915.16,6918.26,6914.77,6915.57,24283370
1767900900,6915.63,6915.96,6912.86,6913.13,23542200
1767901200,6913.14,6915.13,6911.72,6912.9,25765580
1767901500,6912.84,6914.14,6912.27,6914.04,25470790
1767901800,6914.17,6916.73,6913.31,6914.52,24464280
1767902100,6914.43,6914.43,6911.51,6913.97,25387260
1767902400,6913.97,6916.04,6912.8,6915.35,27578510
1767902700,6915.48,6915.66,6913.32,6914.5,27827030
1767903000,6914.5,6918.32,6914.5,6918.01,28825660
1767903300,6918.15,6918.71,6915.05,6915.29,27693740
1767903600,6915.36,6918.25,6914.29,6916.94,29568670
1767903900,6916.86,6921.85,6916.86,6921.05,32116880
1767904200,6921.15,6924.19,6921.15,6924.19,36006690
1767904500,6924.16,6925.85,6920.73,6920.92,37844280
1767904800,6921.08,6922.12,6918.04,6919.91,55360010
1767905100,6919.84,6921.53,6919.02,6920.82,54377660
1767905400,6920.04,6924.09,6918.75,6923.07,83027850
1767905700,6923.21,6924.01,6920.96,6921.09,183787450
1767906000,6920.83,6921.45,6920.74,6921.45,487782260
1767969000,6934.17,6939.68,6930.91,6935.69,127193397
1767969300,6935.09,6949.25,6935.09,6945.81,55789573
1767969600,6945.57,6948.25,6938.28,6940.75,46211767
1767969900,6940.58,6944.16,6931.5,6935.77,51674353
1767970200,6935.55,6942.99,6933.08,6939.65,47072720
1767970500,6939.98,6941.95,6932.89,6941.6,38169160
1767970800,6941.53,6945.34,6931.58,6931.58,52627000
1767971100,6931.53,6932,6917.64,6921.5,48085920
1767971400,6921.45,6938.87,6921.09,6938.71,43213820
1767971700,6938.94,6941.64,6935.35,6940.88,36348130
1767972000,6941.26,6950.4,6938.71,6949.71,37242720
1767972300,6949.93,6959.03,6949.55,6957.07,35236360
1767972600,6957.04,6960.44,6952.47,6957.87,38108570
1767972900,6958.08,6958.31,6953.89,6954.04,32992340
1767973200,6953.97,6954.54,6942.7,6942.7,34879990
1767973500,6942.58,6946.67,6939.2,6940.84,33794850
1767973800,6940.84,6946.65,6940.29,6940.91,29138980
1767974100,6940.88,6945.74,6939.24,6945.74,29708480
1767974400,6945.57,6953.03,6945.57,6951.59,29320520
1767974700,6951.64,6957.73,6951.24,6957.14,28445080
1767975000,6957.13,6961.93,6954.62,6960.63,32254590
1767975300,6960.63,6961.01,6958.17,6959.47,25260810
1767975600,6959.56,6961.12,6957.35,6958.6,26401430
1767975900,6958.49,6958.49,6954.59,6954.64,23503560
1767976200,6954.76,6956.66,6951.57,6952.39,25600690
1767976500,6952.35,6955.81,6951.01,6954.93,23570660
1767976800,6955,6957.84,6952.91,6957.2,24720740
1767977100,6957.2,6962.57,6957.07,6962.17,24731100
1767977400,6962.25,6965.89,6962.15,6965.14,24294890
1767977700,6965.19,6965.84,6963.95,6964.27,22932050
1767978000,6964.13,6967.77,6963.1,6967.77,24343530
1767978300,6967.72,6968.42,6966.74,6967.29,21608970
1767978600,6967.4,6967.45,6965.04,6967.14,23081440
1767978900,6967.12,6967.16,6963.45,6963.84,21393380
1767979200,6963.83,6968.29,6963.77,6968.12,23475870
1767979500,6968.1,6969.52,6967.55,6968,19966860
1767979800,6968.07,6970.41,6967.28,6970.03,21191500
1767980100,6970.12,6970.25,6968.41,6969.31,28168400
1767980400,6969.36,6969.36,6966.04,6966.57,21512230
1767980700,6966.49,6968.63,6966.2,6967.73,22135940
1767981000,6967.55,6969.47,6966.42,6966.58,20193750
1767981300,6966.56,6967.95,6965.7,6965.88,22171100
