time,open,high,low,close,Volume,Plot,Plot,Plot,
1743173400,5609.21,5615.31,5608.07,5613,,,20,80,0
1743173700,5612.99,5612.99,5605.1,5609.79,,,20,80,0
1743174000,5609.22,5609.22,5599.64,5600.48,,,20,80,0
1743174300,5600.36,5606.17,5600.36,5603.58,,,20,80,0
1743174600,5603.53,5613.47,5603.53,5611.58,,,20,80,0
1743174900,5611.49,5613.44,5607.09,5608.16,,,20,80,0
1743175200,5607.9,5610.86,5603.39,5603.88,,,20,80,0
1743175500,5603.99,5612.02,5603.99,5611.1,,,20,80,0
1743175800,5610.99,5617.32,5609.4,5616.84,,,20,80,0
1743176100,5616.95,5619.33,5616.07,5618.75,,,20,80,0
1743176400,5618.38,5619.28,5609.22,5612.49,,,20,80,0
1743176700,5612.54,5614.85,5610.62,5614.58,,,20,80,0
1743177000,5614.55,5614.55,5605.72,5605.95,,,20,80,0
1743177300,5605.91,5607.43,5601.34,5601.34,,,20,80,0
1743177600,5601.2,5605.97,5601.04,5605.88,,,20,80,0
1743177900,5605.96,5609.26,5604.21,5604.32,,,20,80,0
1743178200,5604.41,5608.15,5603.05,5603.05,,,20,80,0
1743178500,5603.07,5603.39,5591.47,5591.66,,,20,80,0
1743178800,5591.54,5593.39,5589.55,5590.39,,,20,80,0
1743179100,5590.36,5592.03,5588.49,5590.49,,,20,80,0
1743179400,5590.47,5594.5,5590.32,5593.55,,,20,80,0
1743179700,5593.58,5596.09,5592.16,5592.42,,,20,80,0
1743180000,5592.17,5595.78,5591.03,5591.03,,,20,80,0
1743180300,5591.02,5595.91,5590.35,5593.5,,,20,80,0
1743180600,5593.51,5597.08,5593.42,5595.43,,,20,80,0
1743180900,5595.4,5595.4,5586.28,5587.03,,,20,80,0
1743181200,5587.02,5587.02,5583.6,5584.26,,,20,80,0
1743181500,5584.28,5584.5,5578.91,5579.02,,,20,80,0
1743181800,5579.06,5580.94,5578.24,5579.26,,,20,80,0
1743182100,5579.28,5586.21,5577.74,5583.56,,,20,80,0
1743182400,5583.48,5584.43,5580.25,5580.34,,,20,80,0
1743182700,5579.9,5579.9,5573.94,5575.05,,,20,80,0
1743183000,5575.08,5579.09,5574.78,5576.83,,,20,80,0
1743183300,5577.03,5579.5,5574.07,5579.44,,,20,80,0
1743183600,5579.55,5582.22,5578.17,5579.58,,,20,80,0
1743183900,5579.48,5582.86,5577.53,5578.59,,,20,80,0
1743184200,5578.46,5579.15,5577.19,5577.92,,,20,80,0
1743184500,5577.87,5585.78,5577.75,5585.78,,,20,80,0
1743184800,5585.67,5588.45,5583.34,5584.65,,,20,80,0
1743185100,5584.69,5587.9,5582.19,5587.81,,,20,80,0
1743185400,5587.84,5591.25,5584.79,5585.1,,,20,80,0
1743185700,5585.19,5588.3,5582.7,5586.11,,,20,80,0
1743186000,5586.19,5587.24,5580.93,5580.93,,,20,80,0
1743186300,5580.7,5583.3,5579.04,5581.88,,,20,80,0
1743186600,5581.82,5584.68,5580.86,5584,,,20,80,0
1743186900,5584.02,5584.7,5577.97,5578.12,,,20,80,0
1743187200,5578.17,5579.12,5577.25,5577.99,,,20,80,0
1743187500,5577.83,5579.25,5575.39,5576.85,,,20,80,0
1743187800,5576.79,5580.3,5576.25,5580.05,,,20,80,0
1743188100,5580.02,5583.98,5579.7,5583.9,,,20,80,0
1743188400,5584.01,5585.51,5581.98,5583.63,,,20,80,0
1743188700,5583.58,5588.75,5583.56,5586.91,,,20,80,0
1743189000,5586.98,5587.11,5581.45,5584.01,,,20,80,0
1743189300,5584.07,5584.99,5579.57,5584.36,,,20,80,0
1743189600,5584.34,5585.37,5579.65,5582.2,,,20,80,0
1743189900,5582.18,5582.67,5578.35,5579.16,,,20,80,0
1743190200,5579.05,5579.6,5572.79,5573.17,,,20,80,0
1743190500,5573.15,5577.94,5572.42,5576.17,,,20,80,0
1743190800,5576.23,5577.68,5572.61,5575.43,,,20,80,0
1743191100,5575.39,5582.16,5573.57,5582.16,,,20,80,0
1743191400,5582.08,5586.41,5576.02,5586.02,,,20,80,0
1743191700,5585.68,5586.56,5577.74,5580.28,,,20,80,0
1743192000,5580.03,5580.95,5580.03,5580.94,,,20,80,0
1743427800,5527.91,5527.91,5501.94,5505.92,,,20,80,0
1743428100,5505.61,5514.71,5505.33,5509.02,,,20,80,0
1743428400,5509.15,5509.7,5493.35,5493.52,,,20,80,0
1743428700,5493.41,5497.59,5488.73,5496.28,,,20,80,0
1743429000,5496.21,5513.22,5493.14,5513.22,,,20,80,0
1743429300,5512.79,5525.04,5511.96,5518.29,,,20,80,0
1743429600,5519.11,5532.07,5519.06,5526.54,,,20,80,0
1743429900,5526.53,5536.52,5524.77,5534.79,,,20,80,0
1743430200,5534.93,5535.16,5525.23,5530.49,,,20,80,0
1743430500,5530.38,5531.49,5518.19,5518.68,,,20,80,0
1743430800,5518.66,5522.26,5515.61,5518.52,,,20,80,0
1743431100,5518.29,5520.02,5515.19,5516.27,,,20,80,0
1743431400,5516.25,5538.08,5516.25,5537.75,,,20,80,0
1743431700,5537.73,5538.89,5527.68,5534.02,,,20,80,0
1743432000,5533.99,5537.4,5526.73,5529.28,,,20,80,0
1743432300,5529.24,5539.85,5529.06,5536.63,,,20,80,0
1743432600,5536.68,5538.13,5527.6,5535.74,,,20,80,0
1743432900,5535.69,5537.03,5531.99,5536.14,,,20,80,0
1743433200,5536.36,5543.67,5536.36,5541.63,,,20,80,0
1743433500,5541.66,5546.65,5537.64,5538.15,,,20,80,0
1743433800,5537.9,5544.21,5535.01,5535.34,,,20,80,0
1743434100,5535.35,5543.66,5534.26,5542.68,,,20,80,0
1743434400,5542.47,5553.77,5542.44,5553.14,,,20,80,0
1743434700,5553.11,5555.2,5546.2,5546.41,,,20,80,0
1743435000,5546.75,5549.47,5542.42,5547.72,,,20,80,0
1743435300,5548.33,5556.51,5547.74,5555.31,,,20,80,0
1743435600,5555.24,5558.81,5552.8,5553.39,,,20,80,0
1743435900,5553.42,5560.29,5553.23,5560.29,,,20,80,0
1743436200,5560.2,5562.42,5557.95,5560.15,,,20,80,0
1743436500,5560.31,5560.66,5552.9,5553.87,,,20,80,0
1743436800,5554.09,5559.26,5553.88,5556.91,,,20,80,0
1743437100,5556.86,5557.44,5547.21,5547.46,,,20,80,0
1743437400,5547.65,5548.03,5540.74,5545.66,,,20,80,0
1743437700,5545.68,5555.1,5544.3,5554.53,,,20,80,0
1743438000,5554.55,5554.68,5550.04,5553.17,,,20,80,0
1743438300,5552.95,5566.16,5552.82,5566.14,,,20,80,0
1743438600,5566.19,5566.19,5559.38,5563.9,,,20,80,0
1743438900,5563.91,5564.82,5560.52,5564.41,,,20,80,0
1743439200,5564.4,5565.36,5560.17,5560.32,,,20,80,0
1743439500,5560.38,5563.96,5559.71,5561.36,,,20,80,0
1743439800,5561.45,5565.3,5560.42,5565.01,,,20,80,0
1743440100,5564.99,5564.99,5553.02,5554.48,,,20,80,0
1743440400,5554.49,5560.19,5552.45,5559.71,,,20,80,0
1743440700,5559.77,5569.46,5558.59,5569.29,,,20,80,0
1743441000,5569.36,5572.6,5567.29,5569.58,,,20,80,0
1743441300,5569.61,5569.87,5556.86,5557.11,,,20,80,0
1743441600,5557.08,5557.3,5550.42,5554.46,,,20,80,0
1743441900,5554.47,5557.08,5551.23,5557.08,,,20,80,0
1743442200,5557.28,5558.38,5554.86,5558.34,,,20,80,0
1743442500,5558.23,5562.81,5555.38,5561.06,,,20,80,0
1743442800,5561.32,5561.43,5551.4,5551.66,,,20,80,0
1743443100,5551.78,5552.49,5549.1,5552.29,,,20,80,0
1743443400,5552.32,5561.83,5551.22,5561.02,,,20,80,0
1743443700,5560.97,5560.97,5552.8,5553.01,,,20,80,0
1743444000,5553.02,5567.85,5552.46,5566.62,,,20,80,0
1743444300,5567.09,5582.86,5566.61,5582.75,,,20,80,0
1743444600,5582.7,5590.01,5582.7,5582.78,,,20,80,0
1743444900,5582.97,5588.97,5579.5,5588.88,,,20,80,0
1743445200,5588.95,5589.89,5584.28,5586.17,,,20,80,0
1743445500,5585.75,5590.77,5584.38,5590.5,,,20,80,0
1743445800,5590.77,5596.04,5589.31,5593.76,,,20,80,0
1743446100,5593.79,5597.7,5593.01,5596.19,,,20,80,0
1743446400,5596.22,5600.3,5594.65,5595.34,,,20,80,0
1743446700,5595.38,5595.61,5584.72,5591.06,,,20,80,0
1743447000,5591.08,5599.61,5590.67,5596.82,,,20,80,0
1743447300,5596.74,5596.74,5585.65,5585.65,,,20,80,0
1743447600,5585.6,5595.7,5585.17,5595.64,,,20,80,0
1743447900,5595.74,5600.65,5595.44,5598.93,,,20,80,0
1743448200,5598.86,5609.89,5597.96,5605.59,,,20,80,0
1743448500,5605.76,5608.48,5602.56,5604.27,,,20,80,0
1743448800,5604.49,5612.44,5604.49,5608.96,,,20,80,0
1743449100,5609.07,5609.07,5593.75,5595.38,,,20,80,0
1743449400,5595.35,5609.71,5593.1,5609.44,,,20,80,0
1743449700,5609.46,5611.6,5603.38,5607.36,,,20,80,0
1743450000,5607.53,5627.56,5607.53,5615.27,,,20,80,0
1743450300,5615.33,5618.65,5608.07,5611.17,,,20,80,0
1743450600,5611.06,5620.83,5601,5616.25,,,20,80,0
1743450900,5616.33,5620.75,5606.01,5611.33,,,20,80,0
1743451200,5612.62,5612.62,5611.85,5611.85,,,20,80,0
1743514200,5597.53,5598.01,5585.61,5589.51,,,20,80,0
1743514500,5589.55,5595.12,5583.13,5592.2,,,20,80,0
1743514800,5591.97,5598.22,5582.83,5590.78,,,20,80,0
1743515100,5590.82,5607.33,5589.58,5605.85,,,20,80,0
1743515400,5605.8,5607.16,5601.22,5603.15,,,20,80,0
1743515700,5602.76,5602.77,5592.94,5598.85,,,20,80,0
1743516000,5593.34,5596.84,5583.55,5584.29,,,20,80,0
1743516300,5584.18,5590.15,5573.38,5575.82,,,20,80,0
1743516600,5576.21,5577.72,5564.29,5564.74,,,20,80,0
1743516900,5564.79,5569.85,5563.9,5564.08,,,20,80,0
1743517200,5564.05,5575.12,5558.52,5574.41,,,20,80,0
1743517500,5574.39,5579.22,5568.74,5574.15,,,20,80,0
1743517800,5574.03,5580.29,5572.7,5578.52,,,20,80,0
1743518100,5578.53,5597.69,5578.07,5593.33,,,20,80,0
1743518400,5593.22,5606.15,5591.02,5601.78,,,20,80,0
1743518700,5601.73,5603.89,5597.5,5602.39,,,20,80,0
1743519000,5602.29,5613.46,5602.29,5613.35,,,20,80,0
1743519300,5613.4,5619.14,5610.18,5618.7,,,20,80,0
1743519600,5618.77,5623.49,5616.13,5621.08,,,20,80,0
1743519900,5620.96,5628.21,5620.7,5627.3,,,20,80,0
1743520200,5627.25,5635.66,5623.69,5635.54,,,20,80,0
1743520500,5635.52,5640.62,5634.08,5634.65,,,20,80,0
1743520800,5634.71,5639.38,5628.76,5638.89,,,20,80,0
1743521100,5638.7,5639.74,5630.24,5630.84,,,20,80,0
1743521400,5630.47,5631.22,5626.16,5630.73,,,20,80,0
1743521700,5630.71,5631.09,5624.82,5629.95,,,20,80,0
1743522000,5629.91,5633.51,5624.64,5632.84,,,20,80,0
1743522300,5632.85,5637.65,5632.56,5636.96,,,20,80,0
1743522600,5637.05,5639.04,5630.08,5632.27,,,20,80,0
1743522900,5632.32,5637.37,5630.48,5637.37,,,20,80,0
1743523200,5637.34,5644.32,5634.67,5642.4,,,20,80,0
1743523500,5642.52,5645.05,5639.78,5644.52,,,20,80,0
1743523800,5644.61,5645.49,5641.05,5643.91,,,20,80,0
1743524100,5644.03,5649.9,5642.4,5648.04,,,20,80,0
1743524400,5648.1,5650.57,5641.05,5643.54,,,20,80,0
1743524700,5643.63,5643.94,5629.27,5629.85,,,20,80,0
1743525000,5629.77,5631.73,5623.42,5625.26,,,20,80,0
1743525300,5625.61,5626.42,5617.94,5619.01,,,20,80,0
1743525600,5619.15,5621.89,5615.74,5617.18,,,20,80,0
1743525900,5616.98,5623.15,5615.95,5623.12,,,20,80,0
1743526200,5623.2,5634.78,5622.39,5632.18,,,20,80,0
1743526500,5632.03,5633.78,5628.81,5628.81,,,20,80,0
1743526800,5628.88,5632.58,5627.69,5629.95,,,20,80,0
1743527100,5630.04,5630.16,5621.99,5625.13,,,20,80,0
1743527400,5625,5628.94,5622.47,5628.83,,,20,80,0
1743527700,5628.92,5629.58,5619.59,5619.69,,,20,80,0
1743528000,5619.71,5621.75,5617.92,5618.72,,,20,80,0
1743528300,5618.6,5620.54,5614.13,5615.56,,,20,80,0
1743528600,5615.59,5620.39,5613.05,5613.21,,,20,80,0
1743528900,5613.16,5619.54,5613.04,5618.53,,,20,80,0
1743529200,5618.61,5624.4,5614.95,5615.35,,,20,80,0
1743529500,5615.41,5620.96,5615.14,5620.85,,,20,80,0
1743529800,5620.83,5623.78,5617.22,5617.26,,,20,80,0
1743530100,5617.28,5617.4,5611.47,5612.06,,,20,80,0
1743530400,5612.05,5613.1,5597.33,5599.72,,,20,80,0
1743530700,5599.68,5601.98,5594.77,5595.12,,,20,80,0
1743531000,5595.21,5599.41,5592.78,5598.74,,,20,80,0
1743531300,5598.7,5598.82,5590.37,5592.05,,,20,80,0
1743531600,5592.16,5592.85,5585.6,5585.61,,,20,80,0
1743531900,5585.69,5592.68,5585.59,5588.72,,,20,80,0
1743532200,5588.62,5593.38,5587.76,5590.1,,,20,80,0
1743532500,5590.17,5592.48,5586.5,5586.97,,,20,80,0
1743532800,5587.02,5593.27,5587.02,5593.27,,,20,80,0
1743533100,5593.34,5593.34,5586.12,5586.14,,,20,80,0
1743533400,5586.15,5589.97,5583.22,5589.75,,,20,80,0
1743533700,5589.83,5598.34,5589.83,5598.04,,,20,80,0
1743534000,5597.99,5601.64,5596.32,5600.52,,,20,80,0
1743534300,5600.66,5605.18,5598.69,5598.74,,,20,80,0
1743534600,5598.75,5602.47,5597.38,5602.47,,,20,80,0
1743534900,5602.44,5608.51,5601.21,5603.44,,,20,80,0
1743535200,5603.51,5610.04,5602.36,5609.62,,,20,80,0
1743535500,5609.63,5611.25,5606.39,5606.46,,,20,80,0
1743535800,5606.27,5617.89,5603.87,5614.64,,,20,80,0
1743536100,5613.93,5620.24,5613.2,5618.42,,,20,80,0
1743536400,5618.35,5621.38,5617.69,5620.93,,,20,80,0
1743536700,5620.78,5626.43,5619.83,5625.72,,,20,80,0
1743537000,5625.68,5633.88,5620,5632.56,,,20,80,0
1743537300,5632.85,5636.72,5627.76,5632.92,,,20,80,0
1743537600,5632.88,5633.09,5632.74,5633.07,,,20,80,0
1743600600,5580.76,5592.3,5571.48,5591.9,,,20,80,0
1743600900,5592.16,5608.33,5589.81,5605.91,,,20,80,0
1743601200,5605.95,5612.18,5603.33,5610.5,,,20,80,0
1743601500,5610.41,5616.75,5609.55,5616.37,,,20,80,0
1743601800,5616.29,5619.35,5608.29,5608.29,,,20,80,0
1743602100,5608.22,5612.99,5606.21,5611.07,,,20,80,0
1743602400,5609.11,5627.4,5606.62,5625.8,,,20,80,0
1743602700,5626,5626.69,5610.34,5611.97,,,20,80,0
1743603000,5612.1,5617.61,5604.33,5613.23,,,20,80,0
1743603300,5612.95,5623.31,5611.56,5623.31,,,20,80,0
1743603600,5622.95,5628.14,5619.32,5627.86,,,20,80,0
1743603900,5627.58,5630.22,5620.9,5629.9,,,20,80,0
1743604200,5629.99,5636.99,5628.5,5631.62,,,20,80,0
1743604500,5631.61,5632.08,5625.89,5631.64,,,20,80,0
1743604800,5631.42,5635.35,5627.26,5629.5,,,20,80,0
1743605100,5629.53,5635.24,5629.53,5634.28,,,20,80,0
1743605400,5634.35,5636.94,5633.89,5634.56,,,20,80,0
1743605700,5634.51,5643.96,5633.21,5642.7,,,20,80,0
1743606000,5642.62,5642.62,5635.6,5641.01,,,20,80,0
1743606300,5641.06,5642.41,5638.35,5642.41,,,20,80,0
1743606600,5642.37,5642.54,5633.18,5633.26,,,20,80,0
1743606900,5632.98,5639.65,5630.88,5639.65,,,20,80,0
1743607200,5639.66,5650.13,5639.15,5649.71,,,20,80,0
1743607500,5649.65,5659.15,5649.48,5655.2,,,20,80,0
1743607800,5655.21,5658.52,5653.07,5658.5,,,20,80,0
1743608100,5658.21,5659.05,5653.49,5656.07,,,20,80,0
1743608400,5656.22,5657.04,5645.86,5646.43,,,20,80,0
1743608700,5646.39,5647.24,5637.53,5638.72,,,20,80,0
1743609000,5638.69,5641.47,5633.37,5639.92,,,20,80,0
1743609300,5640.09,5647.91,5638.92,5644.76,,,20,80,0
1743609600,5644.61,5648.81,5643.18,5644.84,,,20,80,0
1743609900,5644.78,5648.8,5644.45,5648.79,,,20,80,0
1743610200,5648.81,5658.03,5648.11,5657.35,,,20,80,0
1743610500,5657.28,5660.83,5655.9,5658.17,,,20,80,0
1743610800,5658.29,5661.41,5656.41,5660.7,,,20,80,0
1743611100,5660.42,5664.37,5656.75,5664.36,,,20,80,0
1743611400,5664.48,5667.32,5662.66,5666.04,,,20,80,0
1743611700,5666.06,5666.13,5657.87,5661.49,,,20,80,0
1743612000,5661.45,5666.62,5658.62,5666.62,,,20,80,0
1743612300,5666.66,5678.13,5664.39,5677.83,,,20,80,0
1743612600,5677.86,5681.42,5674.16,5676.8,,,20,80,0
1743612900,5676.82,5679.38,5673.77,5678.28,,,20,80,0
1743613200,5678.16,5684.01,5677.87,5683.57,,,20,80,0
1743613500,5683.59,5688.43,5682.78,5686.16,,,20,80,0
1743613800,5686.08,5695.31,5685.91,5691.12,,,20,80,0
1743614100,5691.23,5691.53,5687.24,5688.68,,,20,80,0
1743614400,5688.66,5689.02,5681.57,5686.85,,,20,80,0
1743614700,5686.81,5687.07,5682.83,5682.87,,,20,80,0
1743615000,5682.72,5682.72,5674.52,5676.6,,,20,80,0
1743615300,5676.58,5676.58,5670.31,5673.94,,,20,80,0
1743615600,5674.08,5675.93,5664.09,5666.91,,,20,80,0
1743615900,5666.81,5666.81,5657.82,5660.31,,,20,80,0
1743616200,5660.22,5660.22,5654.2,5659.32,,,20,80,0
1743616500,5659.34,5663.83,5658.83,5661.8,,,20,80,0
1743616800,5661.89,5664.69,5656.72,5656.72,,,20,80,0
1743617100,5656.66,5656.66,5648.38,5650.82,,,20,80,0
1743617400,5650.83,5653.42,5647.02,5651.47,,,20,80,0
1743617700,5651.49,5653,5645.44,5646.34,,,20,80,0
1743618000,5646.6,5649.64,5641.39,5642.09,,,20,80,0
1743618300,5642.18,5645,5633.92,5634.11,,,20,80,0
1743618600,5633.59,5642.03,5632.14,5642.03,,,20,80,0
1743618900,5641.98,5653.64,5640.89,5653.64,,,20,80,0
1743619200,5653.9,5658.64,5652.7,5654.92,,,20,80,0
1743619500,5654.91,5656.14,5650.5,5654.22,,,20,80,0
1743619800,5654.29,5654.29,5647.13,5650.09,,,20,80,0
1743620100,5650.06,5650.06,5633.3,5633.3,,,20,80,0
1743620400,5633.27,5649.07,5633.27,5648.86,,,20,80,0
1743620700,5648.89,5650.55,5645.19,5647.82,,,20,80,0
1743621000,5647.83,5648.26,5643.1,5643.11,,,20,80,0
1743621300,5642.98,5646.67,5638.69,5641.59,,,20,80,0
1743621600,5641.58,5650.5,5641.28,5649.35,,,20,80,0
1743621900,5649.16,5654.54,5643.66,5653.1,,,20,80,0
1743622200,5653.17,5665.14,5648.79,5663.6,,,20,80,0
1743622500,5663.33,5666.46,5659.36,5662.12,,,20,80,0
1743622800,5662.17,5669.78,5661.06,5668.39,,,20,80,0
1743623100,5668.24,5676.07,5668.21,5674.44,,,20,80,0
1743623400,5674.41,5677.34,5669.99,5672.77,,,20,80,0
1743623700,5672.62,5677.94,5669.19,5669.25,,,20,80,0
1743624000,5669.42,5670.97,5669.42,5670.97,,,20,80,0
1743687000,5492.74,5499.53,5475.54,5494.35,,,20,80,0
1743687300,5493.85,5497.05,5482.51,5496.28,,,20,80,0
1743687600,5496.6,5496.6,5478.86,5483.98,,,20,80,0
1743687900,5484,5484.19,5471.34,5472.92,,,20,80,0
1743688200,5472.87,5491.69,5472.58,5476.51,,,20,80,0
1743688500,5476.07,5480.55,5463.38,5471.04,,,20,80,0
1743688800,5469.93,5471.47,5450.86,5452.11,,,20,80,0
1743689100,5452.43,5459.22,5449.06,5450.28,,,20,80,0
1743689400,5450.14,5451.69,5440.74,5445.96,,,20,80,0
1743689700,5447.06,5453.56,5444.27,5444.3,,,20,80,0
1743690000,5443.35,5444.09,5436.66,5439.74,,,20,80,0
1743690300,5439.48,5455.87,5439.13,5451.8,,,20,80,0
1743690600,5451.23,5458.47,5446.84,5447.88,,,20,80,0
1743690900,5447.46,5449.63,5441.34,5443.21,,,20,80,0
1743691200,5442.78,5447.36,5437.56,5442.13,,,20,80,0
1743691500,5442.11,5442.37,5427.66,5428.31,,,20,80,0
1743691800,5428.21,5429.23,5421.59,5426.23,,,20,80,0
1743692100,5426.29,5429.02,5421.31,5421.98,,,20,80,0
1743692400,5421.74,5426.42,5420.44,5426.36,,,20,80,0
1743692700,5426.5,5426.91,5415.66,5421,,,20,80,0
1743693000,5420.99,5440.45,5420.81,5434.89,,,20,80,0
1743693300,5434.91,5444.01,5434.58,5442.57,,,20,80,0
1743693600,5442.36,5443.63,5432.65,5439.82,,,20,80,0
1743693900,5439.71,5447.14,5438.02,5438.42,,,20,80,0
1743694200,5438.29,5450.33,5437.21,5448.71,,,20,80,0
1743694500,5448.67,5455.78,5441.38,5455.78,,,20,80,0
1743694800,5455.63,5463.21,5455.63,5459.53,,,20,80,0
1743695100,5459.66,5461.8,5448.43,5452.21,,,20,80,0
1743695400,5452.2,5453.98,5442.35,5453.98,,,20,80,0
1743695700,5453.92,5463.79,5453.21,5455.79,,,20,80,0
1743696000,5455.8,5467.82,5455.34,5459.07,,,20,80,0
1743696300,5459.57,5466.72,5457.4,5457.83,,,20,80,0
1743696600,5457.85,5472.54,5457.72,5470.84,,,20,80,0
1743696900,5470.82,5477.25,5469.26,5476.96,,,20,80,0
1743697200,5476.95,5479.83,5472.72,5476.86,,,20,80,0
1743697500,5477.09,5479.15,5467.41,5479.06,,,20,80,0
1743697800,5479.14,5483.05,5463.13,5463.54,,,20,80,0
1743698100,5463.13,5465.93,5460.55,5463.22,,,20,80,0
1743698400,5463.19,5477.3,5463.19,5466.73,,,20,80,0
1743698700,5466.81,5469.64,5462.27,5469.64,,,20,80,0
1743699000,5469.83,5469.83,5453.94,5454.51,,,20,80,0
1743699300,5454.5,5456.38,5451.45,5454.9,,,20,80,0
1743699600,5454.87,5461.6,5453.02,5455.62,,,20,80,0
1743699900,5455.53,5463.69,5454.17,5454.54,,,20,80,0
1743700200,5454.49,5459.08,5450.59,5455.42,,,20,80,0
1743700500,5455.45,5456.75,5450.3,5451.3,,,20,80,0
1743700800,5451.4,5454.8,5440.69,5444.35,,,20,80,0
1743701100,5444.66,5447.08,5441.81,5443.09,,,20,80,0
1743701400,5443.34,5446.31,5440.46,5446.29,,,20,80,0
1743701700,5446.43,5455.28,5446.29,5452.17,,,20,80,0
1743702000,5452.28,5455.84,5449.98,5455.63,,,20,80,0
1743702300,5455.57,5457.72,5448.97,5449.55,,,20,80,0
1743702600,5449.65,5450.46,5444.39,5447.22,,,20,80,0
1743702900,5447.23,5447.23,5439.08,5439.37,,,20,80,0
1743703200,5439.36,5445.27,5438.58,5438.79,,,20,80,0
1743703500,5438.73,5439.16,5433.2,5435.84,,,20,80,0
1743703800,5435.78,5436.4,5427.69,5428.25,,,20,80,0
1743704100,5428.17,5430.94,5424.22,5426.87,,,20,80,0
1743704400,5426.82,5433.29,5424.52,5427.55,,,20,80,0
1743704700,5427.39,5429.7,5424.95,5427.81,,,20,80,0
1743705000,5427.83,5433.48,5420.61,5423.77,,,20,80,0
1743705300,5423.94,5434.62,5423.81,5432.89,,,20,80,0
1743705600,5432.84,5440.78,5431.56,5439.75,,,20,80,0
1743705900,5440.02,5442.11,5434.49,5441.99,,,20,80,0
1743706200,5442.06,5443.2,5436.78,5438.21,,,20,80,0
1743706500,5438.09,5440.3,5432.6,5439.34,,,20,80,0
1743706800,5439.17,5439.83,5433.52,5435.67,,,20,80,0
1743707100,5435.58,5440.21,5434.85,5434.96,,,20,80,0
1743707400,5434.88,5437.27,5428.74,5430.28,,,20,80,0
1743707700,5429.99,5430.07,5406.75,5415.54,,,20,80,0
1743708000,5415.59,5420.41,5408.95,5414.83,,,20,80,0
1743708300,5414.64,5418.89,5409.11,5410.82,,,20,80,0
1743708600,5410.72,5412.19,5402.62,5404.16,,,20,80,0
1743708900,5404.05,5407.84,5400.6,5407.42,,,20,80,0
1743709200,5407.22,5415.93,5404.72,5414.64,,,20,80,0
1743709500,5414.68,5415.72,5399.04,5401.46,,,20,80,0
1743709800,5401.38,5405.68,5396.7,5405.61,,,20,80,0
1743710100,5405.52,5405.52,5390.83,5394.89,,,20,80,0
1743710400,5395.92,5396.61,5395.92,5396.52,,,20,80,0
1743773400,5292.14,5292.14,5240.14,5253.37,,,20,80,0
1743773700,5253.41,5256.67,5225.05,5233.91,,,20,80,0
1743774000,5233.46,5233.48,5208.55,5218.68,,,20,80,0
1743774300,5219.07,5247.88,5213.63,5230.58,,,20,80,0
1743774600,5230.51,5249.83,5229.46,5230.25,,,20,80,0
1743774900,5230.66,5261.85,5224.2,5251.51,,,20,80,0
1743775200,5249.71,5249.71,5234.1,5238.12,,,20,80,0
1743775500,5237.87,5242.48,5215.63,5215.96,,,20,80,0
1743775800,5215.85,5215.85,5198.38,5201.75,,,20,80,0
1743776100,5201.58,5207.75,5189.05,5204.57,,,20,80,0
1743776400,5204.18,5211.72,5190.56,5194.77,,,20,80,0
1743776700,5194.78,5197.2,5180.4,5180.65,,,20,80,0
1743777000,5180.88,5192.18,5173.79,5174.01,,,20,80,0
1743777300,5173.88,5179.49,5163.94,5177.25,,,20,80,0
1743777600,5177.33,5178.42,5163.19,5165.04,,,20,80,0
1743777900,5164.36,5164.47,5131.76,5131.76,,,20,80,0
1743778200,5131.57,5167.06,5118.78,5160.02,,,20,80,0
1743778500,5159.95,5181.22,5152.6,5173.08,,,20,80,0
1743778800,5172.7,5225.7,5167.25,5221.87,,,20,80,0
1743779100,5221.8,5224.88,5192.67,5203.08,,,20,80,0
1743779400,5203.39,5237.01,5201.05,5227.67,,,20,80,0
1743779700,5228,5243.5,5219.16,5219.16,,,20,80,0
1743780000,5218.68,5236.41,5216.71,5232.16,,,20,80,0
1743780300,5232.11,5232.11,5182.68,5182.93,,,20,80,0
1743780600,5182.64,5195.94,5178.77,5183.07,,,20,80,0
1743780900,5182.2,5184.9,5160.59,5166.75,,,20,80,0
1743781200,5166.7,5182.78,5163.27,5178.58,,,20,80,0
1743781500,5178.15,5198.29,5167.65,5195.96,,,20,80,0
1743781800,5196,5200.91,5178.1,5183.89,,,20,80,0
1743782100,5184.01,5192.62,5167.06,5167.63,,,20,80,0
1743782400,5167.7,5183.15,5166.82,5173.04,,,20,80,0
1743782700,5172.51,5191.1,5171.87,5174.17,,,20,80,0
1743783000,5174.15,5188.69,5172.73,5184.15,,,20,80,0
1743783300,5184.21,5187.99,5150.47,5152.45,,,20,80,0
1743783600,5152.42,5154.42,5140.18,5146.14,,,20,80,0
1743783900,5146.16,5148.64,5137.98,5141.8,,,20,80,0
1743784200,5141.87,5144.42,5131.43,5131.43,,,20,80,0
1743784500,5130.99,5157.87,5129.05,5155.15,,,20,80,0
1743784800,5155.4,5161.4,5140.15,5140.37,,,20,80,0
1743785100,5140.15,5141.27,5131.89,5133.74,,,20,80,0
1743785400,5133.64,5145.39,5131.37,5139.56,,,20,80,0
1743785700,5139.68,5148.19,5137.29,5139.99,,,20,80,0
1743786000,5139.49,5152.91,5134.24,5143.06,,,20,80,0
1743786300,5142.62,5145.67,5130.2,5133.16,,,20,80,0
1743786600,5133.33,5133.79,5113.41,5115.16,,,20,80,0
